rank,reward,equations,equations_with_constants
6087,2.3075375048645022e-07,B0 + B1*i + B2*i**2 ; i - sqrt(Abs(i)),-0.121874088962436*i**2 - 0.0304506429218763*i - 0.192527501697792 ; i - sqrt(Abs(i))
6088,1.966502861339528e-07,-i + sqrt(Abs(i)) + sqrt(Abs(B0 + i)) ; sqrt(Abs(i))*Abs(B1*r + B2*i)**(1/8),-i + sqrt(Abs(i)) + sqrt(Abs(i - 0.000216156280708938)) ; sqrt(Abs(i))*Abs(0.818755282526202*i + 37.4521341819625*r)**(1/8)
6089,1.9206462876892e-07,B0*s - i*s + s**2 ; i - sqrt(Abs(r)),-i*s + s**2 - 0.173343045072332*s ; i - sqrt(Abs(r))
6090,1.782332252136961e-07,B0*Abs(i)**(5/4) - s ; r*Abs(B1 + r)**(1/4),-s + 3.91089702769891*Abs(i)**(5/4) ; r*Abs(r + 0.000147115259370612)**(1/4)
6091,1.7022275537973012e-07,B0*i + B1*i*sqrt(Abs(s)) ; sqrt(Abs(i)),-1.16620823811512*i*sqrt(Abs(s)) - 2.55056749843772*i ; sqrt(Abs(i))
6092,1.604741245850854e-07,i*s - Abs(i)**(3/2) ; B0*i*r + B1*i*r**2,i*s - Abs(i)**(3/2) ; 0.000104074958894737*i*r**2 + 83.5718590470419*i*r
6093,1.5558158661598799e-07,-i**2*s + i*s**3 ; Abs(r)**(5/4),-i**2*s + i*s**3 ; Abs(r)**(5/4)
6094,1.503210571752784e-07,B0 + B1*i ; -i + r**2,0.00982389705727599 - 0.0402509990732145*i ; -i + r**2
6095,1.4406177407067162e-07,s*sqrt(Abs(i)) + s ; 2*i*r**2 + i - r,s*sqrt(Abs(i)) + s ; 2*i*r**2 + i - r
6096,1.3654658262567725e-07,B0*s + 2*i ; i,2*i + 2.30790658827482*s ; i
6097,1.2833011908270365e-07,sqrt(Abs(B0 - i)) ; B1*i + B2*i**2,sqrt(Abs(i - 0.216332231636528)) ; 1.45445022442285*i**2 + 0.855001043347478*i
6098,1.1425095254483591e-07,B0*i*s - i + sqrt(Abs(s)) ; r,-2.15276482136853*i*s - i + sqrt(Abs(s)) ; r
6099,1.1424100098926402e-07,B0*Abs(s)**(3/2) + i*s ; B1 + B2*r - i*r,i*s + 0.914968821898907*Abs(s)**(3/2) ; -i*r - 0.19998600950082*r + 0.360451601653764
6100,1.1049010777558294e-07,i*s**2 + s**3 ; B0*Abs(i)**(1/8),i*s**2 + s**3 ; 0.0195682660879621*Abs(i)**(1/8)
6101,1.0586564183179728e-07,i*s + s*sqrt(Abs(B0 + B1*i - s)) ; -i*Abs(r)**(1/4) + Abs(i)**(3/2),i*s + s*sqrt(Abs(-18.1730450246299*i + s + 2.21453437590517)) ; -i*Abs(r)**(1/4) + Abs(i)**(3/2)
6102,9.734713216134484e-08,s**2 ; B0*Abs(i)**(1/8),s**2 ; 0.0195664323637658*Abs(i)**(1/8)
6103,9.442201103101236e-08,i ; B0 + B1*i*sqrt(Abs(r)),i ; 0.907787004103957*i*sqrt(Abs(r)) + 0.0133221196264117
6104,9.069592945392882e-08,-i + sqrt(Abs(B0 - i + s)) ; B2*Abs(B1*r + i*r)**(1/4),-i + sqrt(Abs(i - s + 0.283819514114297)) ; 4.74003442580914*Abs(i*r + 0.00499440745309524*r)**(1/4)
6105,8.26543220792787e-08,B0*sqrt(Abs(i)) - i - s ; r,-i - s + 2.4199768918968*sqrt(Abs(i)) ; r
6106,7.982693817793512e-08,B0*i*s + s ; r,-2.98112977651798*i*s + s ; r
6107,7.98268948904587e-08,B0*i*s + s ; r*Abs(i)**(1/4),-2.98115090478857*i*s + s ; r*Abs(i)**(1/4)
