node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0 - M1', 'M1*sqrt(Abs(M0))'))",0.5086228339897371,0.13937701452083767,0.06072412847526617,4,0.3372824123154913,9.757946953441294,0.025367020690315118,0.6395435658266613,False,False,14,2
"('INTERNAL', ('M0*M1*M3 + M2*M3', 'M0*M2 + M1*M2'))",0.5080831392185317,0.13991154341034764,0.06034207491548183,4,0.8682942333609548,9.854197244650363,0.025476378466646517,0.6399449224302469,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'B0*M0'))",0.5038602526355724,0.1329089113260889,0.06123954933305042,4,1.2141779878898034,9.854829051631526,0.024062082611077437,0.6346613547496054,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M2 + M1*M2'))",0.47336802835133335,0.11993993781126397,0.05552526321936646,4,0.8040604474162408,9.818277598478353,0.02154842047916678,0.624726858780758,False,False,14,2
"('INTERNAL', ('B0*s', 'M0*M1'))",0.4463866184573789,0.14351833750823725,0.04366416570693022,4,0.8457237829431263,9.83625768613711,0.02622031332683961,0.6426447811824798,False,False,7,2
"('INTERNAL', ('M0', 'B0 - M0'))",0.4149880178136086,0.10548086071985237,0.04258610237896924,4,0.14456687356359574,9.75360766341928,0.018909509644397117,0.613413563097047,False,False,14,2
"('INTERNAL', ('B0 - M0 - M1', 'B1*r*sqrt(Abs(M0)) - M1 + M2'))",0.36136123964976613,0.12508123866557144,0.029103864848947305,4,0.38648707013236094,9.765456978738348,0.02252842006560932,0.628688760646892,False,False,10,2
"('INTERNAL', ('M0 - M1', 'M0 - M1'))",0.3590284606703416,0.10519636689003924,0.029483420347949593,4,0.6371513262053983,9.758303435011172,0.018859332113478306,0.6131883743059418,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'M0 - M1 - M2'))",0.31230261135480086,0.19814693075237347,0.021878146202320366,4,0.5407196171708067,9.790940496701285,0.0387472006295219,0.6818565815895694,False,False,14,2
"('INTERNAL', ('B0 - M0', 'M0*M1'))",0.2931554041249527,0.07949399318519781,0.020425552209816043,4,0.7087287926603896,9.810566373235615,0.014607308505553104,0.5924104888239254,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1 + M2'))",0.27580452493724694,0.07797364021717591,0.01757470905320786,4,0.840876434058832,9.771023841555232,0.01437334879411698,0.5911536175985276,False,False,14,2
"('INTERNAL', ('M0', 'M0 - M1 + i'))",0.2496314800848579,0.06314405882940202,0.015458619590311222,4,0.6440850096073144,9.757927565260086,0.012195199504308144,0.5787217074679454,False,False,14,2
"('INTERNAL', ('M0 + M1 - M2', 'M0*M1'))",0.14423992340343855,0.0479175616152583,0.004248501932772506,4,0.5325027717414634,9.758072704017708,0.010156041305409404,0.5656166267852196,False,False,14,2
"('INTERNAL', ('M0*M1 - M2', 'i'))",0.11865628716323545,0.03370752766971826,0.0032653724546866324,4,0.14110379956409225,9.752648861838244,0.008434389755558417,0.5530536417757124,False,False,7,2
"('INTERNAL', ('M0*M2 + M1*M2', 'M0*M1'))",0.09167967331667386,0.047435442772089685,0.0018074966902170465,4,0.8381419047727898,9.777210239217563,0.010094755098974149,0.5651957842478019,False,False,14,2
