rank,reward,equations,equations_with_constants
1,0.9509900495906474,B0*i*s ; B1*i,0.400005948390732*i*s ; 0.100000455534524*i
7003,0.002826571923097997,B0*i + i**2 - i*s ; B1*i + i*r,i**2 - i*s + 1.09532502876901*i ; i*r + 2.82008471215426*i
7004,0.0028223701359937014,B0*i + i**2 - i*sqrt(Abs(B1 + s)) ; B2*r + B3*r**2 + B4*i*r,i**2 - i*sqrt(Abs(s + 6.72150068511904)) + 0.046133788385171*i ; 0.00435099935543784*i*r + 85.6318751972665*r**2 + 0.734700841383572*r
7005,0.0028205497216733685,B0*i*s + i**2*s ; B1*i*r + i**2*r,i**2*s - 0.0294374396284462*i*s ; i**2*r + 0.000131509961922204*i*r
7006,0.002820549688928645,B0*i*s - i*s**2 ; B2*r*sqrt(Abs(B1 + i - r)),-i*s**2 + 0.970560905177672*i*s ; 77.4375734356977*r*sqrt(Abs(i - r + 1.75250687759189))
7007,0.0028205467143642415,B0*i*s + i**2*s ; i*r + Abs(r)**(3/2),i**2*s - 0.0294476859780542*i*s ; i*r + Abs(r)**(3/2)
7008,0.0028205453013901553,B0*i*s + i**2*s ; r*Abs(i)**(5/2),i**2*s - 0.0294497534724098*i*s ; r*Abs(i)**(5/2)
7009,0.0028205419219617827,B0*i*s + i**2*s ; i**2*r + r*Abs(i)**(3/2),i**2*s - 0.0294536373132*i*s ; i**2*r + r*Abs(i)**(3/2)
7010,0.0028205338285596433,B0*i*s + i**2*s ; -2*i*r,i**2*s - 0.0294603763943051*i*s ; -2*i*r
7011,0.002820200597479707,B0*i + 2*i**2 ; B1*r + i*r,2*i**2 - 2.72523556691533*i ; i*r + 8.81441680739053*r
7012,0.002820199428353346,B0*i + i**2 - i*s ; B1*r - r*Abs(i)**(1/8),i**2 - i*s - 1.72523003958644*i ; -r*Abs(i)**(1/8) + 18.2841118304766*r
7013,0.0028191093624216805,s ; B0*i + i**2,s ; i**2 - 0.0889848048351034*i
7014,0.002812165859992195,B0*i + i**2*s ; B1*i*sqrt(Abs(r)) + B2*i*r,i**2*s - 0.0283675194452674*i ; 1.68584450521189*i*r + 0.000255732385875213*i*sqrt(Abs(r))
7015,0.0028067002417692627,B0*sqrt(Abs(i*s**2 + s**3)) ; i,0.0589214731543893*sqrt(Abs(i*s**2 + s**3)) ; i
7016,0.002804358999503686,B0*i + i**2 ; B1*r**2 + i*r**2,i**2 - 0.0297503934255779*i ; i*r**2 + 0.0468113106796744*r**2
7017,0.002804358994518387,B0*i + i**2 ; B1*r**2 + B2*i*r,i**2 - 0.0297449779030902*i ; 4.95420910394634*i*r + 0.00401472105401883*r**2
7018,0.002804358644626663,B0*i - i*s ; B1*r - 2*i*r,-i*s + 0.970248249346925*i ; -2*i*r + 0.0657516045524489*r
7019,0.0028043538966257366,B0*i - i*s ; B1*r**2 + B2*i*r,-i*s + 0.970240482084532*i ; 26.5080559736597*i*r + 9.41482569497908*r**2
7020,0.002801073582946461,B0*i*s + i**2*s**2 ; r**2*sqrt(Abs(i)),i**2*s**2 - 0.0280237805936807*i*s ; r**2*sqrt(Abs(i))
7021,0.002797454421643484,-i*s + i*Abs(s)**(3/2) ; i*r*sqrt(Abs(B0 + r)) - r**2,-i*s + i*Abs(s)**(3/2) ; i*r*sqrt(Abs(r + 0.770353211860708)) - r**2
7022,0.0027901839562353226,-i**2 - i*s + i*sqrt(Abs(s)) ; B0*r**2,-i**2 - i*s + i*sqrt(Abs(s)) ; 38.834294537803*r**2
7023,0.002787498367120683,B0*s**2 - i*s + i ; B1*i**2,-i*s + i + 0.00676056909314094*s**2 ; 23.9018844583714*i**2
7024,0.002784655245560421,-s + sqrt(Abs(i*s - i + s**2)) ; B0*sqrt(Abs(i))*sqrt(Abs(r)),-s + sqrt(Abs(i*s - i + s**2)) ; 0.00114465334947224*sqrt(Abs(i))*sqrt(Abs(r))
7025,0.0027845860755512657,B0*i*s + i**2 ; B1*r**2 + B2*i*r,i**2 - 0.0308512833834301*i*s ; 1.5849439131014*i*r + 0.0164883884568051*r**2
7026,0.00278378575883626,B0*s + B1*i*s ; i*Abs(i + sqrt(Abs(r)))**(1/4),-2.49982753664206*i*s + 0.0708470953856725*s ; i*Abs(i + sqrt(Abs(r)))**(1/4)
7027,0.002781654486473318,B0 + B1*Abs(i)**(1/4) ; B2 + r - sqrt(Abs(i - r)),0.0170357713478013 - 0.0278696109079906*Abs(i)**(1/4) ; r - sqrt(Abs(i - r)) + 0.223141661224465
7028,0.0027798850376364297,i ; B0 + B1*i**4,i ; 511.469255705145*i**4 + 0.0146107109685473
7029,0.0027778356038258532,i*s ; i**2*sqrt(Abs(i - sqrt(Abs(r)))),i*s ; i**2*sqrt(Abs(i - sqrt(Abs(r))))
7030,0.0027773006205562274,B0*s*Abs(i)**(3/2) - i*s**2 ; B2*Abs(B1 + i)**(1/4),-i*s**2 + 3.68641304373073*s*Abs(i)**(3/2) ; -0.0180669660030427*Abs(i - 0.333836293530788)**(1/4)
7031,0.0027763156885078463,B0*i - i*s ; r*sqrt(Abs(B1 + i*r - 2*i)),-i*s + 0.970252182121311*i ; r*sqrt(Abs(i*r - 2*i + 0.000928489337185313))
7032,0.0027763142423818674,B0*i - i*s ; i*sqrt(Abs(B1*r**2 + B2*r)),-i*s + 0.970258424159434*i ; i*sqrt(Abs(1.79782256202781*r**2 + 0.17000152925557*r))
7033,0.0027693880290241206,B0*s + i*s**2 + i*s ; B1*i + B1*r + B2*i*r + B2*r**2,i*s**2 + i*s - 0.02753685747002*s ; -0.104564172244528*i*r + 0.0997532923264745*i - 0.104564172244528*r**2 + 0.0997532923264745*r
7034,0.002766514542250112,Abs(i)**(5/2) ; i**2,Abs(i)**(5/2) ; i**2
7035,0.002764804275863573,B0*i + i**2*s**2 ; B1*r + B2*r**2 + B3*i*r,i**2*s**2 - 0.0269730402436895*i ; 1.35042399887927*i*r + 0.0489458053301088*r**2 + 3.10078994236916*r
7036,0.0027449064623772303,B0*i*s**2 + i**2*s ; r*sqrt(Abs(i - sqrt(Abs(r)))),i**2*s - 0.0305377041606193*i*s**2 ; r*sqrt(Abs(i - sqrt(Abs(r))))
7037,0.0027322686432197656,B0*i + i**2 - i*sqrt(Abs(B1 + s)) ; B2*i*r + B3*i*r**2 + i**2*r,i**2 - i*sqrt(Abs(s + 21.0497690241854)) + 1.96201984054628*i ; i**2*r + 10.6864083857878*i*r**2 + 66.6761503381918*i*r
7038,0.0027320689516379493,-i*s**2 + s**2*Abs(i)**(3/2) ; B0*i,-i*s**2 + s**2*Abs(i)**(3/2) ; 1.93551664340582*i
7039,0.0027272548424320635,B0*s + i*s ; B1*i**2 + i,i*s + 0.0261100955788679*s ; 5.74478655104747*i**2 + i
7040,0.002726565031070382,B0*i*s**2 + i**2*s**2 ; B1*sqrt(Abs(i**2 + r)),i**2*s**2 - 0.0283576925875494*i*s**2 ; 0.000585781819495288*sqrt(Abs(i**2 + r))
7041,0.002721067005755451,B0*i - i*s ; B1*r + B2*i*r + B2*r**2,-i*s + 0.970252477620697*i ; 0.00285288193036441*i*r + 0.00285288193036441*r**2 + 1.40713654077245*r
7042,0.002721066963187004,B0*i - i*s ; B1*i*r + B1*r + B2*r**2,-i*s + 0.970251228230982*i ; 0.00462365552483394*i*r + 0.016409263263727*r**2 + 0.00462365552483394*r
7043,0.002718102189050009,s**2*sqrt(Abs(B0 + i**2)) - s**2 ; r**2,s**2*sqrt(Abs(i**2 + 0.999431865399015)) - s**2 ; r**2
7044,0.0027157413368048555,B0*i + i**3 - i*s ; B1*r**2 + B2*i*r,i**3 - i*s + 0.968940625696795*i ; 0.144220211230081*i*r + 0.385314956823917*r**2
7045,0.0027157299797519337,B0*i + i**3 + i**2 ; B1*i**2*r,i**3 + i**2 - 0.0310411450382161*i ; 0.000123732774601294*i**2*r
7046,0.0027143541176774897,i**2*s**2 ; B0*i + i*Abs(r)**(1/4),i**2*s**2 ; i*Abs(r)**(1/4) - 0.13183839480729*i
7047,0.0027086641816219904,i**3*s + i**2*s*sqrt(Abs(i - s)) ; B0*i,i**3*s + i**2*s*sqrt(Abs(i - s)) ; 0.0269242059260813*i
7048,0.002706723059468027,B0*i*s**3 + i*s**2 ; -i**2*r - i*r**2,-1.03017180067254*i*s**3 + i*s**2 ; -i**2*r - i*r**2
7049,0.002701029084299385,-i**2*s ; B0*r**2,-i**2*s ; 0.136467833693504*r**2
7050,0.002698947139911207,-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(Abs(i - sqrt(Abs(-B0 + i + r)))),-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(Abs(i - sqrt(Abs(i + r - 13.9951614885106))))
7051,0.0026966251076029775,s ; B0 + B1*r**2*Abs(i)**(3/2),s ; -3.36941876010304*r**2*Abs(i)**(3/2) + 0.307688920075557
7052,0.002693856336063049,B0*i - i*s ; B1*r**2 + B2*i*r**3,-i*s + 0.970252446446921*i ; 3.18527001644751*i*r**3 + 8.18578815753909*r**2
7053,0.002693855560335826,B0*i + i**3 + i**2*s ; B1*r + i*r - r**2,i**3 + i**2*s - 0.0297431413218205*i ; i*r - r**2 + 0.000314487775425638*r
7054,0.0026938077335443857,i**2*sqrt(Abs(i - sqrt(Abs(i))*sqrt(Abs(s)))) ; i**2,i**2*sqrt(Abs(i - sqrt(Abs(i))*sqrt(Abs(s)))) ; i**2
7055,0.002691925616961391,-i**2 ; B0*i*r,-i**2 ; 0.00650123133716039*i*r
7056,0.002691925616961391,i*s - i ; r,i*s - i ; r
7057,0.0026868351449623193,B0 - i + s*sqrt(Abs(i)) ; i,-i + s*sqrt(Abs(i)) + 0.0463864695893327 ; i
7058,0.0026843177313637563,B0*i*s**2 ; i*sqrt(Abs(r - sqrt(Abs(i**2 - r)))),0.835286447653446*i*s**2 ; i*sqrt(Abs(r - sqrt(Abs(i**2 - r))))
7059,0.0026768462677436754,-i*s**3 + i*s**2 ; B0*Abs(i)**(3/2) + i**2,-i*s**3 + i*s**2 ; i**2 + 0.0716192229089027*Abs(i)**(3/2)
7060,0.002676748212897837,B0*i - i*sqrt(Abs(i - s)) ; B1*r + B2*r**2 + B3*i*r,-i*sqrt(Abs(i - s)) + 0.969569277703852*i ; 46.8404274189543*i*r + 3.67492309193889*r**2 + 0.324303675701065*r
7061,0.0026749873590289565,-i*s**2 + Abs(i)**(3/2)*Abs(s)**(3/2) ; B1*i*Abs(B0 + r)**(1/4),-i*s**2 + Abs(i)**(3/2)*Abs(s)**(3/2) ; 0.659855220708048*i*Abs(r + 73.6917268029201)**(1/4)
7062,0.0026740187934563915,-i**2*s ; i*sqrt(Abs(r)) + r,-i**2*s ; i*sqrt(Abs(r)) + r
7063,0.002670021444611898,B0*i*s**2 ; -i**2 - i*r + Abs(i)**(5/4),0.332788813529013*i*s**2 ; -i**2 - i*r + Abs(i)**(5/4)
7064,0.002666144983769013,i*sqrt(Abs(s + sqrt(Abs(i - s)))) ; B0*i,i*sqrt(Abs(s + sqrt(Abs(i - s)))) ; 4.13552331834356*i
7065,0.002666047689349526,-i*s + i*sqrt(Abs(B0*i + i*sqrt(Abs(s)))) ; B1*i + B2*i*r,-i*s + i*sqrt(Abs(i*sqrt(Abs(s)) - 1.00868292719695*i)) ; 0.759143530675305*i*r - 1.02547926195426*i
7066,0.0026647532593986854,i**2*s - i**2 - i*s ; B0*i + B1*i*r,i**2*s - i**2 - i*s ; 0.849914231331495*i*r - 1.04017737090579*i
7067,0.002659604814481769,i**2*s - i**2 ; B0*i - i**2 + i*r,i**2*s - i**2 ; -i**2 + i*r + 0.0309841052169445*i
7068,0.0026587201130924666,-i*s**3 + i*s**2 ; 2*i**2,-i*s**3 + i*s**2 ; 2*i**2
7069,0.0026444642816180423,B0 + B2*sqrt(Abs(B1 + s)) + i ; B3 + B4*sqrt(Abs(i)),i + 2.46163662448608*sqrt(Abs(s + 1.46449416565031)) - 3.74103713404484 ; 1.08160709668112*sqrt(Abs(i)) - 0.137939893063885
7070,0.002640977757721125,B0*i*sqrt(Abs(s)) ; i,1.23955214314689*i*sqrt(Abs(s)) ; i
7071,0.002640673774128135,i ; B0*i**2*r + i**3,i ; i**3 + 14.6884764874848*i**2*r
7072,0.00264024859443319,B0*i - i*s ; B1*r + B2*i*r + B3*i*r**2,-i*s + 0.97025211861359*i ; 0.0750977883379359*i*r**2 + 0.00116087435663313*i*r + 2.99176091055451*r
7073,0.0026402387738641885,B0*i - i*s ; 3*i**2*r,-i*s + 0.970235821909205*i ; 3*i**2*r
7074,0.002628708282713521,B0*i*s + B0*s*sqrt(Abs(i)) ; i,0.21475364131122*i*s + 0.21475364131122*s*sqrt(Abs(i)) ; i
7075,0.002628566655680326,B0*i - i*sqrt(Abs(B1 + i)) ; -r + sqrt(Abs(B2*i + i**2 + i*r)),-i*sqrt(Abs(i - 0.0132197644471081)) + 0.0587692557123665*i ; -r + sqrt(Abs(i**2 + i*r - 0.017567365340139*i))
7076,0.002621735584363617,2*i*s + i*sqrt(Abs(s)) ; i**2*sqrt(Abs(B0 + i)),2*i*s + i*sqrt(Abs(s)) ; i**2*sqrt(Abs(i + 4.7339303206733))
7077,0.0026177337424584035,i**2*sqrt(Abs(2*i - 2*s)) ; B0*i,i**2*sqrt(Abs(2*i - 2*s)) ; 0.0416471366303409*i
7078,0.002613986421140119,i**2*s**2 ; B0*sqrt(Abs(i)),i**2*s**2 ; 0.00478886774694135*sqrt(Abs(i))
7079,0.0026119727342120203,-i**2 ; B0*sqrt(Abs(r)) + B1*r,-i**2 ; 0.017389589737682*r + 0.318040954030485*sqrt(Abs(r))
7080,0.002610864370525246,s + sqrt(Abs(B0 + B1*sqrt(Abs(s)))) ; B2*i,s + sqrt(Abs(0.103075954994412*sqrt(Abs(s)) - 0.0261159619867913)) ; 2.38924405492569*i
7081,0.0026105947302504148,-i**2 - i*Abs(s)**(1/4) + i ; i*sqrt(Abs(B0 + B1*i)),-i**2 - i*Abs(s)**(1/4) + i ; i*sqrt(Abs(0.00105125441066972*i - 1.56337179198526e-5))
7082,0.0026030170075491926,B0*i - i**2 - i*s + i*sqrt(Abs(s)) ; -r*sqrt(Abs(i)) + Abs(i)**(3/2),-i**2 - i*s + i*sqrt(Abs(s)) + 0.0431796592423113*i ; -r*sqrt(Abs(i)) + Abs(i)**(3/2)
7083,0.0026028352677884134,i**2 ; B0*i - i**2 + i*r,i**2 ; -i**2 + i*r + 0.0512600151328216*i
7084,0.0025978967779130553,i**3*s**2 ; i**2,i**3*s**2 ; i**2
7085,0.0025953880656167296,i*s - i*Abs(s)**(1/8) ; B0*r - r**2,i*s - i*Abs(s)**(1/8) ; -r**2 + 0.314217683760448*r
7086,0.00259237863010254,-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(Abs(B1 + sqrt(Abs(-B0 + i + r)))),-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(sqrt(Abs(i + r - 4.98701348712111)) + 1.48599730094034)
7087,0.0025909608437671406,i**2*s ; B0*sqrt(Abs(i)),i**2*s ; 0.005137172019006*sqrt(Abs(i))
7088,0.002578545321028208,s*sqrt(Abs(s - sqrt(Abs(s)))) ; sqrt(Abs(B0*i**2 + Abs(i)**(5/2))),s*sqrt(Abs(s - sqrt(Abs(s)))) ; sqrt(Abs(0.263445251582221*i**2 - Abs(i)**(5/2)))
7089,0.0025686517836592234,-i**2*s ; B0*Abs(r)**(1/4) + B1*sqrt(Abs(r)),-i**2*s ; 0.0215406354815018*Abs(r)**(1/4) + 0.0798268879388689*sqrt(Abs(r))
7090,0.0025686517836592234,-i**2*s ; i*r + r*sqrt(Abs(B0 - r)),-i**2*s ; i*r + r*sqrt(Abs(r - 0.737228742684289))
7091,0.002563260242157704,-i + s ; B0 + i*sqrt(Abs(i + sqrt(Abs(r)))),-i + s ; i*sqrt(Abs(i + sqrt(Abs(r)))) - 0.125876636986191
7092,0.002561603934034068,B0*i - i**2 - i*s ; i*sqrt(Abs(B1 + i*r - i)),-i**2 - i*s - 0.298523142433129*i ; i*sqrt(Abs(i*r - i + 2.10493086581533))
7093,0.0025530245968490156,B0*i + Abs(i)**(3/2) ; B1*i + i*sqrt(Abs(r)) - Abs(i)**(3/2),0.367903006247501*i + Abs(i)**(3/2) ; i*sqrt(Abs(r)) + 0.43420270811785*i - Abs(i)**(3/2)
7094,0.0025517417655212316,i**3 - i**2*s ; i*Abs(r)**(5/2) - r**2,i**3 - i**2*s ; i*Abs(r)**(5/2) - r**2
7095,0.0025383285467082796,B0*s + i - s**3 ; i*sqrt(Abs(B1*r + i)),i - s**3 + 4.14884333222394*s ; i*sqrt(Abs(i + 0.379524606134652*r))
7096,0.0025347941681868862,i*s**2 - i*s + Abs(s)**(5/2) ; 2*i**2 - i*r**2 + i*r,i*s**2 - i*s + Abs(s)**(5/2) ; 2*i**2 - i*r**2 + i*r
7097,0.0025328611455045277,B0*i*s + B0*s ; i - r*sqrt(Abs(i)),0.00602357658541942*i*s + 0.00602357658541942*s ; i - r*sqrt(Abs(i))
7098,0.0025324910042593333,-i**2*s + Abs(i)**(5/2)*sqrt(Abs(s)) ; r**2*sqrt(Abs(B0 + i + r)),-i**2*s + Abs(i)**(5/2)*sqrt(Abs(s)) ; r**2*sqrt(Abs(i + r + 0.0362204995967607))
7099,0.0025324910042593333,-i**2*s + Abs(i)**(5/2)*sqrt(Abs(s)) ; B0*r,-i**2*s + Abs(i)**(5/2)*sqrt(Abs(s)) ; 0.039807935354815*r
7100,0.002522723545995908,i**2 ; B0*i**2 + i**3 - 2*i*r,i**2 ; i**3 + 2.22869640730826*i**2 - 2*i*r
7101,0.0025170637711122274,B0*i**2*s**2 ; B1*Abs(i)**(5/4) - 2*i**2,0.0225764184295608*i**2*s**2 ; -2*i**2 + 0.150521870983741*Abs(i)**(5/4)
7102,0.0025117047847593075,B0*i + i*sqrt(Abs(i*s + i)) ; B1*i + B2*i*r,i*sqrt(Abs(i*s + i)) + 0.704811191606056*i ; -0.0129560870627428*i*r + 0.929877412065952*i
7103,0.002510850143768296,B0*i**2 + B0*i*s - i**2*s - i*s**2 ; B1*r,-i**2*s + 0.970252287837935*i**2 - i*s**2 + 0.970252287837935*i*s ; 0.167345904966156*r
7104,0.002500274749388725,s**3 + s**2 ; B0*Abs(i)**(3/2) + B1*i*r,s**3 + s**2 ; -0.591838848503343*i*r + 1.43777638896699*Abs(i)**(3/2)
7105,0.0025001353468579787,B0*i**2 ; B1*i - i**2 + i*r**2 + i*r,0.0229835698753595*i**2 ; -i**2 + i*r**2 + i*r + 0.0318890277264621*i
7106,0.002492360257032761,-i**2*s ; B0*i*r + B1*i*r**2,-i**2*s ; 0.00106420641581488*i*r**2 + 0.606127166865063*i*r
7107,0.0024839600808457284,i*s - i ; B0*i*r - i*r**2 + r,i*s - i ; -i*r**2 + 0.0179354047804068*i*r + r
7108,0.0024813400305669646,2*i**2*s ; B0*i - i**2 + i*r,2*i**2*s ; -i**2 + i*r + 0.0731535055967455*i
7109,0.0024726868041339977,B0*i*sqrt(Abs(s)) + i**2*sqrt(Abs(s)) ; i,i**2*sqrt(Abs(s)) + 1.20522063219437*i*sqrt(Abs(s)) ; i
7110,0.0024726390231918464,B0*i*s**3 + i*s**2 ; -i*r**2 - 2*r**3 + r**2*sqrt(Abs(i)),-1.03018335395214*i*s**3 + i*s**2 ; -i*r**2 - 2*r**3 + r**2*sqrt(Abs(i))
7111,0.0024633460530250977,B0 + B1*i*s**2 - i ; B2 - i + r**2 + r,-0.191511474085746*i*s**2 - i + 0.154148326384111 ; -i + r**2 + r + 0.0603956200280509
7112,0.0024576495696207543,-i**3*s + i**2*s**2 ; B0*sqrt(Abs(i)),-i**3*s + i**2*s**2 ; 0.00453189219117745*sqrt(Abs(i))
7113,0.0024508532510804293,i**3*s**2 - i**2*s ; r*sqrt(Abs(r - sqrt(Abs(r)))),i**3*s**2 - i**2*s ; r*sqrt(Abs(r - sqrt(Abs(r))))
7114,0.0024458900820457374,B0*i**2 + B0*i*sqrt(Abs(s)) - i*s ; B1*r + r**2,0.95398466360645*i**2 - i*s + 0.95398466360645*i*sqrt(Abs(s)) ; r**2 + 0.00396420381683499*r
7115,0.002444568268001794,B0*i**2 + i**3*s ; i**2 + i*r + Abs(i)**(3/2),i**3*s + 8.50815593121975*i**2 ; i**2 + i*r + Abs(i)**(3/2)
7116,0.002444525173848162,-i*s + s ; i**2,-i*s + s ; i**2
7117,0.002431392053535162,B0*sqrt(Abs(i))*Abs(s)**(3/2) ; i,0.26882260164598*sqrt(Abs(i))*Abs(s)**(3/2) ; i
7118,0.0024285279770083403,s*sqrt(Abs(B0*s + i*s)) ; B1*i**2 + i*r,s*sqrt(Abs(i*s - 0.0491436952225568*s)) ; 13.410935187784*i**2 + i*r
7119,0.002426985037571987,-i*s**2 + i*s + s**2 ; B0*i**2,-i*s**2 + i*s + s**2 ; 1.87228449564704*i**2
7120,0.002426383514998589,i**2 ; B0*r + i - r**2,i**2 ; i - r**2 - 1.29051667650361*r
7121,0.0024248665226358768,-i*s + Abs(i)**(7/4) ; B0*sqrt(Abs(i)) + B1*i,-i*s + Abs(i)**(7/4) ; 1.2500728236229*i - 0.415304018820821*sqrt(Abs(i))
7122,0.002423815723960329,B0*i + i**2 - i*sqrt(Abs(B1 + s)) ; B2*r**2 + 2*i*r**2,i**2 - i*sqrt(Abs(s + 0.502472792383176)) + 1.18183539547653*i ; 2*i*r**2 + 0.0994907019180874*r**2
7123,0.0024164811580260643,B0*Abs(i)**(5/4) ; B1*Abs(i)**(5/4)*sqrt(Abs(r)) - i**2,0.419862981053249*Abs(i)**(5/4) ; -i**2 + 5.46424002518696*Abs(i)**(5/4)*sqrt(Abs(r))
7124,0.0024144239362771823,B0*i ; B1 + B2*r + i*r + r*sqrt(Abs(i)),-0.018973219956783*i ; i*r + r*sqrt(Abs(i)) - 0.0154342623206225*r - 3.86651253025038e-8
7125,0.002405997689839583,B0*s - i*s ; sqrt(Abs(B1*r + B2*i)),-i*s + 0.0149407593407932*s ; sqrt(Abs(0.00245417473236348*i - 0.000310366972871582*r))
7126,0.0024050929682157738,B0 + B1*s ; B2*i + B3*i*r - i**2,1.99021542134484*s - 1.94805408923529 ; -i**2 + 8.21358114021527*i*r + 0.0227114223014343*i
7127,0.0024042235143947968,-i*s ; B0 + B1*r,-i*s ; -0.00856255496846895*r - 0.038173860758128
7128,0.002400238979922094,i**2 ; B0*sqrt(Abs(i - Abs(i)**(3/2))),i**2 ; 0.00607085430922868*sqrt(Abs(i - Abs(i)**(3/2)))
7129,0.002384108052453627,-2*i**3 + i**2*s ; B0*sqrt(Abs(i)),-2*i**3 + i**2*s ; 0.00463707544042185*sqrt(Abs(i))
7130,0.002380944519828248,B0*i**2*s - i*s ; B1*i + i*r - i*sqrt(Abs(B2 + i)),-3.05066456489056*i**2*s - i*s ; i*r - i*sqrt(Abs(i - 0.00484487714501475)) - 0.957398724891421*i
7131,0.0023724750155143873,B0*i + 2*i**2 ; B1*i,2*i**2 + 0.162996755939405*i ; 0.226160881933187*i
7132,0.0023668527413527284,-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(Abs(r - sqrt(Abs(B0 - i)))),-i*s**2 + s*Abs(i)**(3/2) ; i*sqrt(Abs(r - sqrt(Abs(i - 13.7739670596627))))
7133,0.0023646078014988967,i**2*s + i*s*sqrt(Abs(B0 + i)) - i*s ; B1*r,i**2*s + i*s*sqrt(Abs(i + 0.907328633508697)) - i*s ; 11.5777281585398*r
7134,0.0023550110437154377,B0*i*s**2 + i ; r*sqrt(Abs(B1 + 2*i)),-1.06629570698981*i*s**2 + i ; r*sqrt(Abs(2*i + 0.786814391445367))
7135,0.0023539971870931158,-i*s + i*sqrt(Abs(B0*s + 2*i*s)) ; i*r,-i*s + i*sqrt(Abs(2*i*s + 0.906201153896297*s)) ; i*r
7136,0.0023447582168931854,Abs(i)**(5/4) ; B0*i + i**2 + 2*i*r,Abs(i)**(5/4) ; i**2 + 2*i*r + 0.150172916315356*i
7137,0.002344419911035751,i**3*s**2 + i**2*s**3 ; B0*sqrt(Abs(i)),i**3*s**2 + i**2*s**3 ; 0.00467139704436517*sqrt(Abs(i))
7138,0.0023370637249109046,i**2*s ; B1*sqrt(Abs(-B0 + i + sqrt(Abs(r)))),i**2*s ; 0.00373044406999945*sqrt(Abs(i + sqrt(Abs(r)) - 0.0500250232092658))
7139,0.0023358794273537443,B0*i + i**2 - i*s ; B1*i**2,i**2 - i*s + 0.936816755126083*i ; -0.00208218474276455*i**2
7140,0.002335826214166555,B0*i + i**2 - i*s ; B1*r,i**2 - i*s + 0.936842916093654*i ; 14.9857069058613*r
7141,0.0023358261239522756,B0*i + i**2 - i*s ; B1*i*r,i**2 - i*s + 0.936844470673324*i ; 86.5014330810104*i*r
7142,0.0023358260978227794,B0*i + i**2 - i*s ; B1*r**2 + i*r**2,i**2 - i*s + 0.936844572679761*i ; i*r**2 + 0.0165622547116122*r**2
7143,0.002335825141890111,B0*i + 2*i**2 ; B1*r,2*i**2 - 0.063159610379312*i ; 0.031430919159342*r
7144,0.00233582468551312,B0*i + i**2 - i*s ; i*r**2,i**2 - i*s + 0.936839809673371*i ; i*r**2
7145,0.0023358242256256464,B0*i + i**2 - i*s ; i*Abs(r)**(3/2) - Abs(r)**(5/2),i**2 - i*s + 0.93683930551249*i ; i*Abs(r)**(3/2) - Abs(r)**(5/2)
7146,0.0023328265286611445,B0*s + s*sqrt(Abs(B1*i + i**2 - i*s)) ; B2*r - i*r**2 + i*r - r**2,s*sqrt(Abs(i**2 - i*s + 0.945980689863131*i)) - 0.0191210484152667*s ; -i*r**2 + i*r - r**2 + 0.319534038740661*r
7147,0.002332585641778545,-i**2*s ; i**3 - i**2*r + Abs(i)**(5/2),-i**2*s ; i**3 - i**2*r + Abs(i)**(5/2)
7148,0.0023204504098699604,B0*s + i ; 2*i,i + 0.0285816770734946*s ; 2*i
7149,0.0023194294062776196,-i**2 + i*s - i*sqrt(Abs(s)) ; B0*i*r + B0*Abs(r)**(3/2),-i**2 + i*s - i*sqrt(Abs(s)) ; 2.2851020916144*i*r + 2.2851020916144*Abs(r)**(3/2)
7150,0.0023194294062776196,-i**2 + i*s - i*sqrt(Abs(s)) ; sqrt(Abs(i))*Abs(r)**(3/2),-i**2 + i*s - i*sqrt(Abs(s)) ; sqrt(Abs(i))*Abs(r)**(3/2)
7151,0.0023187384525878564,B0*sqrt(Abs(s)) + B1*s + B2*i*s ; -i**2 + i*r + i*Abs(B3 + r)**(1/4),0.250031050386155*i*s - 0.0189343033228853*s + 0.0527595971893876*sqrt(Abs(s)) ; -i**2 + i*r + i*Abs(r + 0.0563725570321875)**(1/4)
7152,0.0023176851979253774,B0*i + i**2 - i*s ; -i**2,i**2 - i*s + 0.91711682403951*i ; -i**2
7153,0.0023066083338112737,B0*s + i*s + s*sqrt(Abs(i)) ; i**2,i*s + s*sqrt(Abs(i)) - 0.135557986333043*s ; i**2
7154,0.0023053320835628244,2*i**2 ; B0*i - 2*i*r + Abs(i)**(3/2)*sqrt(Abs(r)),2*i**2 ; -2*i*r + 2.91687759911888*i + Abs(i)**(3/2)*sqrt(Abs(r))
7155,0.002287056050038968,B0*s*Abs(i)**(3/2) - i*s**2 ; B1*Abs(i)**(1/4),-i*s**2 + 2.94640593531068*s*Abs(i)**(3/2) ; -0.0526804058042964*Abs(i)**(1/4)
7156,0.0022782335041181562,B0*s**2 + i*s**2 + s**3 ; B1*i,i*s**2 + s**3 - 0.273132779682671*s**2 ; 0.0734815733946458*i
7157,0.0022606544629363828,i**2 ; B0*r + B1*sqrt(Abs(i + r)),i**2 ; 0.00891557191121636*r + 0.00401637484536414*sqrt(Abs(i + r))
7158,0.0022570820605274764,i**3 ; i - r,i**3 ; i - r
