node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0*r'))",0.030036510601736822,0.006007302120347364,0.0001804383938256497,5,0.0769652141880828,9.752801552310755,0.004766142575531559,0.4658015256437096,False,False,14,1
"('INTERNAL', ('M0', 'M1*sqrt(Abs(M0))'))",0.006187340001961067,0.0012374680003922136,7.656635259973517e-06,5,1.5094083683567117,9.751886116991583,0.0043219074711608255,0.46061386466112875,False,False,14,1
"('INTERNAL', ('i', 'M0'))",0.0037757548817213193,0.0015103019526885278,4.276897478052712e-06,5,0.5599622779892586,9.617994541402938,0.004346642610616929,0.4609122210959165,False,False,7,1
"('INTERNAL', ('M0', 'r'))",2.7947830662942583e-67,5.589566132588516e-68,1.5621624775290273e-134,5,0.01257911709342506,9.626094102472328,0.004210744514489474,0.4592581264399005,False,False,7,1
"('INTERNAL', ('B0', 'B1*M0'))",0.0,0.0,0.0,5,0.0,0.0,0.004210744514489474,0.4592581264399005,True,True,0,3
"('INTERNAL', ('B0*M1*M2 + M0*M1*M2', 'B1*i'))",0.9509900495929156,0.7955358794363664,0.046217889798527804,4,1.6039007941032641,9.884675972334378,0.3138009982275552,0.9596550943766079,False,False,7,2
"('INTERNAL', ('B0*s + B1*i*s - M0', 'B2*i + B3*i**2 + B4*M0*i'))",0.9135172474628006,0.9089724991567656,8.261894865828886e-05,4,1.3527344216538542,9.890788263169929,0.3981578196402097,0.9835537518889926,False,False,6,1
"('INTERNAL', ('B0*M0*M2 - M1*M2', 'B1 + B2*i + B3*r'))",0.9135172474573465,0.6814230222311798,0.20380003601096075,4,2.1882744494987043,9.889574785417704,0.24139276618866454,0.9257516704765223,False,False,7,2
"('INTERNAL', ('B0*i + B1*i*s', 'B2 + B3*M0 + B4*i'))",0.9135172474573465,0.9135172474075501,3.306234364912937e-21,4,1.15703225009026,9.89206299697999,0.4018528621604929,0.9842918761742199,False,False,3,1
"('INTERNAL', ('B0*M0*M1 + M0*M1*s', 'B1*i'))",0.9135172473571029,0.8288840538314625,0.028651109785394067,4,1.2853995670323803,9.892062996979945,0.33716321743970634,0.9677434354007535,False,False,3,2
"('TERMINAL', ('B0*i + B1*i*s', 'B2*i'))",0.9135172473571029,0.9135172473571029,0.0,4,0.9135172473571029,0.9135172473571029,0.4018528621193237,0.9842918761661239,True,False,0,2
"('INTERNAL', ('M0 - M1', 'M0*M2 - M1*M2'))",0.913264066634678,0.25438981806006183,0.19391079532200906,4,0.42729304131072016,9.789152630147987,0.054020967985064686,0.719234536843526,False,False,14,2
"('INTERNAL', ('B0*sqrt(Abs(M0)) + M1', '-M1*M2*sqrt(Abs(M0)) + M2*i'))",0.8942123442362151,0.27755519708253795,0.17121286359373078,4,0.599857283234234,9.831702791844862,0.06098456361641795,0.7338293388777065,False,False,14,2
"('INTERNAL', ('B0*M0 + B1*M1', 'B2*M0 + B2*r + B3*i'))",0.8938816135719485,0.47058570481579937,0.09372033526185349,4,1.7388334695251666,9.87033458905374,0.13340189624657978,0.8395563075113548,False,False,10,2
"('INTERNAL', ('B0*M0*Abs(s)**(1/4) + M1', 'B1*M0 + B2*M1'))",0.8885500633387698,0.43171230392390597,0.24892154348813467,4,1.5532154569651404,9.884612706978322,0.11680101358739488,0.820404308546528,False,False,10,2
"('INTERNAL', ('M0 - M1', 'B0*sqrt(Abs(M0))'))",0.8841935491079005,0.4247793306813281,0.16566250144364958,4,1.037652485695018,9.825158587581036,0.1139460347646528,0.8168796479468003,False,False,14,2
"('INTERNAL', ('M0*M1*M2*i - M0*M1*M2*s + M3', 'B0 + B1*M0 + B2*M1'))",0.877521022977122,0.5513570357398863,0.1737607684027107,4,1.5608337312706604,9.814179622711965,0.17112746475005025,0.8760924334969784,False,False,10,2
"('INTERNAL', ('B0*M0 + M1', 'B1*i + B2*M0*r'))",0.8775210229487829,0.608379705348721,0.11289538126585653,4,1.6792097617077484,9.890020165320418,0.20044181940851916,0.8992650594178453,False,False,10,2
"('INTERNAL', ('M4*sqrt(Abs(M0 - M1 + M2 + M3)) - M5', 'sqrt(Abs(B0 + B1*M0))'))",0.8644804694067567,0.4747215927992108,0.12179267851007108,4,0.18586055127969556,9.877662516079056,0.13522736863328516,0.8415334571531267,False,False,10,2
"('INTERNAL', ('M0 + i', 'B0*M0*i'))",0.8600522762761601,0.2648564755844602,0.16269012501955468,4,0.1506597314368446,9.759829756754902,0.05711958918127054,0.7258842473268732,False,False,14,2
"('INTERNAL', ('M0 + M1', 'M0 - M1'))",0.8571635052400794,0.2217348621289234,0.1796501617266939,4,0.3248781673154671,9.80846287428558,0.044866666999979085,0.6978803370775994,False,False,14,2
"('INTERNAL', ('M0 + M1 + i', 'B0*M0'))",0.8520680351873956,0.3819157762631102,0.1867282292039071,4,0.3569725967864185,9.759817024409886,0.09700778088114827,0.7943418466438565,False,False,14,2
"('INTERNAL', ('B0*M0*i', 'B1*sqrt(Abs(i))'))",0.8433139607038217,0.6304136329610257,0.15945572283195997,4,1.568469413308972,9.872519271315129,0.2123828767625828,0.907636104873894,False,False,7,2
"('INTERNAL', ('M0*M1*M2*i - M0*M1*M2*s + M3', 'B0 + B1*M0'))",0.8427119605266606,0.3826982000048637,0.186838997626979,4,1.5758778228936445,9.88679106434005,0.09730593645777671,0.7947649065448504,False,False,10,2
