rank,reward,equations,equations_with_constants
5685,0.0,B0*s - i*s + 3*s**2 ; r + Abs(r)**(5/2),-i*s + 3*s**2 + 1.42050243340692*s ; r + Abs(r)**(5/2)
5686,0.0,B0*s + 2*i*s - s**2 ; B1 + B2*r,2*i*s - s**2 + 17.5507790918004*s ; 0.00128572299921802*r + 0.000143790378486587
5687,0.0,B0*s + i*s + s**2 ; B1 + sqrt(Abs(r)),i*s + s**2 - 0.591607253411973*s ; sqrt(Abs(r)) + 2.73319110750095e-9
5688,0.0,B0*s + 2*i*s ; B1 - i*r**2 + r,2*i*s + 1.4590395315105*s ; -i*r**2 + r + 2.7758425467788
5689,0.0,B0*i + 2*i**2 - i*s ; B1 + r,2*i**2 - i*s - 0.090064170343462*i ; r + 1.46199131153278
5690,0.0,B0*i - i*s ; B1 + B3*Abs(B2 + i)**(1/4),-i*s - 12.5830937888207*i ; 5.6851371635518 - 2.53194876165103*Abs(i - 0.459981498404249)**(1/4)
5691,0.0,B0*s + i*s - s**2 ; B1 + sqrt(Abs(i)),i*s - s**2 + 0.0171503907774997*s ; sqrt(Abs(i)) + 0.0557605975281477
5692,0.0,B0*s + i*s ; B1 + r,i*s - 0.0202380559965552*s ; r - 2.12101261648887e-5
5693,0.0,sqrt(Abs(i))*sqrt(Abs(B0 + 2*i)) ; i,sqrt(Abs(i))*sqrt(Abs(2*i - 0.000421782001452832)) ; i
5694,0.0,2*i**2 ; sqrt(Abs(B0 + i*r)),2*i**2 ; sqrt(Abs(i*r + 0.0008740122637509))
5695,0.0,B0*s + i*s + Abs(s)**(3/2) ; B1 + B2*sqrt(Abs(i)),i*s + 1.08649846597955*s + Abs(s)**(3/2) ; 0.715822397031711 - 1.31532524805619*sqrt(Abs(i))
5696,0.0,s**2*sqrt(Abs(i)) + 2*s**2 ; B0 + i,s**2*sqrt(Abs(i)) + 2*s**2 ; i + 89.1646258951481
5697,0.0,B0*i + i**2 + i*s ; B1*i*r,i**2 + i*s + 0.0553449064545978*i ; 0.000351839515243789*i*r
5698,0.0,B0*i + i*s + i*sqrt(Abs(i + s)) ; B1 + r,i*s + i*sqrt(Abs(i + s)) - 0.324248101353704*i ; r + 3.3412718702231
5699,0.0,B0*s + 2*s**2 ; sqrt(Abs(-B1 + i + sqrt(Abs(B2 + r)))),2*s**2 + 0.507158482151913*s ; sqrt(Abs(i + sqrt(Abs(r + 0.426450666943973)) - 0.000652801061329564))
5700,0.0,B0*s - i*s ; B1 + sqrt(Abs(i)),-i*s + 0.169826850126245*s ; sqrt(Abs(i)) + 0.0218792217141906
5701,0.0,B0*s - i*s + 2*s**2 ; r,-i*s + 2*s**2 + 0.504492506929738*s ; r
5702,0.0,B0*i + i**2 ; -r + sqrt(Abs(r)),i**2 + 0.0897482392281387*i ; -r + sqrt(Abs(r))
5703,0.0,B0*i - i**2 + 2*i*s ; -r + sqrt(Abs(-i*r + i + 2*r)),-i**2 + 2*i*s + 4.17276060960947*i ; -r + sqrt(Abs(-i*r + i + 2*r))
5704,0.0,B0*s - i*s + 2*s**2 ; B1 + B2*r - i,-i*s + 2*s**2 + 1.62641217370888*s ; -i + 0.633677066469263*r + 5.59938915481318
5705,0.0,B0*s - i*s + 2*s**2 ; B1 + sqrt(Abs(B2 + sqrt(Abs(r)))),-i*s + 2*s**2 + 1.64526783303001*s ; sqrt(sqrt(Abs(r)) + 0.110360398531538) + 5.2688361010082
5706,0.0,B0*i - i**2 ; B1 + r,-i**2 - 1.66626439751262*i ; r - 4.22976502841212e-5
5707,0.0,B0*i - i**2 + i*s ; B1 - sqrt(Abs(B2 + i*r)),-i**2 + i*s - 1.08878753191343*i ; -sqrt(Abs(i*r + 0.801561796150453)) - 0.073112974810602
5708,0.0,B0*i - i**2 + i*s ; B1 - r + sqrt(Abs(i)),-i**2 + i*s - 0.207498850259677*i ; -r + sqrt(Abs(i)) + 0.0945015460039516
5709,0.0,B0*i - i**2 ; B1 - 2*i - r + sqrt(Abs(B2 + i)),-i**2 + 0.220056977615207*i ; -2*i - r + sqrt(Abs(i + 0.191654969228163)) + 0.0317177384403915
5710,0.0,B0*i - i**2 ; -i - sqrt(Abs(r)),-i**2 - 0.0867274378844438*i ; -i - sqrt(Abs(r))
5711,0.0,B0*i - i**2 ; B1 + i + r,-i**2 + 0.0192007961172352*i ; i + r + 0.0126632028882704
5712,0.0,B0*i - i**2 ; B1 + i - 2*r,-i**2 - 1.03308100750756*i ; i - 2*r + 0.0265118805106963
5713,0.0,i*s ; B0 + i + 2*r,i*s ; i + 2*r + 0.0143265774318247
5714,0.0,i*sqrt(Abs(s)) ; sqrt(Abs(B0 - Abs(r)**(3/4))),i*sqrt(Abs(s)) ; sqrt(Abs(Abs(r)**(3/4) - 0.000115343258421752))
5715,0.0,i*s**2 ; B0 + i + r,i*s**2 ; i + r + 0.036723372131275
5716,0.0,i**2*s ; B0 - i,i**2*s ; 0.00543538832569913 - i
5717,0.0,i*s**2 ; sqrt(Abs(i)),i*s**2 ; sqrt(Abs(i))
5718,0.0,i*s**2 ; sqrt(Abs(B0 - i)),i*s**2 ; sqrt(Abs(i - 0.00978110258670503))
5719,0.0,i*s**2 ; Abs(i)**(1/4),i*s**2 ; Abs(i)**(1/4)
5720,0.0,i*s**2 + s**3 ; sqrt(Abs(B0 + r + sqrt(Abs(r)))),i*s**2 + s**3 ; sqrt(Abs(r + sqrt(Abs(r)) + 0.0790820833427026))
5721,0.0,B0*i*s**2 ; sqrt(Abs(2*i + r)),0.000499635830261677*i*s**2 ; sqrt(Abs(2*i + r))
5722,0.0,s*Abs(i)**(5/4) ; sqrt(Abs(B0 + sqrt(Abs(B1 + r)))),s*Abs(i)**(5/4) ; sqrt(Abs(sqrt(Abs(r + 11.9423887795477)) - 14.3550828244431))
5723,0.0,i*s**2 + Abs(s)**(5/2) ; sqrt(Abs(B0 + i - sqrt(Abs(r)))),i*s**2 + Abs(s)**(5/2) ; sqrt(Abs(i - sqrt(Abs(r)) + 54.7196813575657))
5724,0.0,i**2*s ; sqrt(Abs(B0 + i + r)),i**2*s ; sqrt(Abs(i + r + 0.0327544546056887))
5725,0.0,B0*i*s**2 + i*s**3 ; sqrt(Abs(B1*r + i)),i*s**3 + 5.54110258252733*i*s**2 ; sqrt(Abs(i - 8.38492166916026*r))
5726,0.0,B0*i*s + B1*i**2*s ; sqrt(Abs(i + 2*r - sqrt(Abs(i)))),-2.58964090080057*i**2*s + 5.58652564238207*i*s ; sqrt(Abs(i + 2*r - sqrt(Abs(i))))
5727,0.0,B0*i + i**2 + i*s ; -i*r**2,i**2 + i*s + 0.00697546880723484*i ; -i*r**2
5728,0.0,B0*s + i*s + s*Abs(i)**(3/2) ; B1*sqrt(Abs(i - r)) + r*sqrt(Abs(i - r)),i*s + s*Abs(i)**(3/2) + 1.98770086309154*s ; r*sqrt(Abs(i - r)) - 0.692926104112677*sqrt(Abs(i - r))
5729,0.0,2*i**2 + 2*i*s ; sqrt(Abs(B0 + i + sqrt(Abs(i)))),2*i**2 + 2*i*s ; sqrt(Abs(i + sqrt(Abs(i)) - 0.0817309886931473))
5730,0.0,B0 + B1*i + B2*s + i*s ; sqrt(Abs(B3 + i + r)),i*s + 1.22685460055358*i - 0.427478263570363*s - 0.281845459702093 ; sqrt(Abs(i + r + 3.43738013315014))
5731,0.0,i**2 + i*s ; r,i**2 + i*s ; r
5732,0.0,2*i*s ; B0 - i,2*i*s ; 1.96262171764757 - i
5733,0.0,2*i*s ; sqrt(Abs(i*sqrt(Abs(i + r)) + i)),2*i*s ; sqrt(Abs(i*sqrt(Abs(i + r)) + i))
5734,0.0,2*i**2 ; B0 + B1*i + i**2 + r,2*i**2 ; i**2 + 0.673833659080071*i + r - 0.000760272561487117
5735,0.0,B0*i - 2*i*s ; B1 + r,-2*i*s - 1.96616924461287*i ; r + 0.040749905656222
5736,0.0,2*i**2 + 2*i*s ; sqrt(Abs(B0 - i + r)),2*i**2 + 2*i*s ; sqrt(Abs(-i + r + 0.00943410927222969))
5737,0.0,2*Abs(i)**(5/4) ; r,2*Abs(i)**(5/4) ; r
5738,0.0,2*i*sqrt(Abs(s)) ; B0 + r,2*i*sqrt(Abs(s)) ; r + 0.022988249984484
5739,0.0,2*Abs(i)**(3/2) ; i*r,2*Abs(i)**(3/2) ; i*r
5740,0.0,2*sqrt(2)*i*sqrt(Abs(s)) ; i,2*sqrt(2)*i*sqrt(Abs(s)) ; i
5741,0.0,2*Abs(i)**(3/2) ; r,2*Abs(i)**(3/2) ; r
5742,0.0,2*Abs(i)**(3/2) ; sqrt(Abs(i - r)),2*Abs(i)**(3/2) ; sqrt(Abs(i - r))
5743,0.0,2*i*Abs(s)**(1/4) ; i,2*i*Abs(s)**(1/4) ; i
5744,0.0,B0*i*s**2 ; r + sqrt(Abs(B1 + r)),0.000215165308352178*i*s**2 ; r + sqrt(Abs(r + 1003.10896034532))
5745,0.0,B0*i**2*sqrt(Abs(s)) + i**2*Abs(s)**(3/2) ; B1 - 2*i + r,i**2*Abs(s)**(3/2) + 1.3275675457473*i**2*sqrt(Abs(s)) ; -2*i + r + 3.70296042526476
5746,0.0,B0*i**2*sqrt(Abs(s)) ; -2*i,0.000245708643726053*i**2*sqrt(Abs(s)) ; -2*i
5747,0.0,sqrt(2)*s*Abs(i)**(5/2) ; B0 - i + r - sqrt(Abs(i)),sqrt(2)*s*Abs(i)**(5/2) ; -i + r - sqrt(Abs(i)) + 0.122337934928952
5748,0.0,i*s**2*sqrt(Abs(i + s)) ; B0*r - 2*i,i*s**2*sqrt(Abs(i + s)) ; -2*i + 3.09431034658611*r
5749,0.0,i**2*s*sqrt(Abs(i + s)) ; r - sqrt(Abs(i)),i**2*s*sqrt(Abs(i + s)) ; r - sqrt(Abs(i))
5750,0.0,i*s**2*sqrt(Abs(i + s)) ; B0 + i - r + sqrt(Abs(r)),i*s**2*sqrt(Abs(i + s)) ; i - r + sqrt(Abs(r)) + 0.00349404564111007
5751,0.0,i**2*s*sqrt(Abs(i + s)) ; B0 - i + r - sqrt(Abs(i)),i**2*s*sqrt(Abs(i + s)) ; -i + r - sqrt(Abs(i)) + 0.193330284118888
5752,0.0,i*s**2*sqrt(Abs(i + s)) ; B0*r*sqrt(Abs(i)) - 2*i,i*s**2*sqrt(Abs(i + s)) ; -2*i + 0.226883120722692*r*sqrt(Abs(i))
5753,0.0,i*s**2*sqrt(Abs(i + s)) ; B0 + sqrt(Abs(2*i - r)),i*s**2*sqrt(Abs(i + s)) ; sqrt(Abs(2*i - r)) + 0.0901578091620843
5754,0.0,i**2*s*sqrt(Abs(i + s)) ; B0 - 2*i + r,i**2*s*sqrt(Abs(i + s)) ; -2*i + r + 0.0382257112894389
5755,0.0,i*s**2*sqrt(Abs(i + s)) ; B0 - i - sqrt(Abs(r)),i*s**2*sqrt(Abs(i + s)) ; -i - sqrt(Abs(r)) + 0.22667237842481
5756,0.0,i*s**2*sqrt(Abs(i + s)) ; B0 - 2*i,i*s**2*sqrt(Abs(i + s)) ; 2.09964901423121 - 2*i
5757,0.0,i**2*s*sqrt(Abs(i + s)) ; B0 - i,i**2*s*sqrt(Abs(i + s)) ; 0.138923852542711 - i
5758,0.0,sqrt(Abs(s))*Abs(B0 + s)**(1/4) ; B1 + r**2 - r,sqrt(Abs(s))*Abs(s + 59.5219404991337)**(1/4) ; r**2 - r + 0.0446258702142459
5759,0.0,i**2 ; B0*r + r**2,i**2 ; r**2 + 0.271985152360148*r
5760,0.0,i*sqrt(Abs(-B0*i + i**2 + i*s)) ; B1*r*sqrt(Abs(i)),i*sqrt(Abs(i**2 + i*s - 1.39120956912874*i)) ; 0.00111686443680236*r*sqrt(Abs(i))
5761,0.0,Abs(i)**(7/4)*sqrt(Abs(s)) ; B0*Abs(r)**(3/2),Abs(i)**(7/4)*sqrt(Abs(s)) ; 0.000849517146330734*Abs(r)**(3/2)
5762,0.0,Abs(i)**(7/4)*sqrt(Abs(s)) ; 2*r*Abs(i)**(3/2) - Abs(i)**(5/2),Abs(i)**(7/4)*sqrt(Abs(s)) ; 2*r*Abs(i)**(3/2) - Abs(i)**(5/2)
5763,0.0,Abs(i)**(9/8)*Abs(s)**(5/8) ; B0*r,Abs(i)**(9/8)*Abs(s)**(5/8) ; 0.00866824511913481*r
5764,0.0,Abs(i)**(3/2)*Abs(s)**(1/4) ; B0*sqrt(Abs(r))*Abs(r - sqrt(Abs(i)))**(1/4),Abs(i)**(3/2)*Abs(s)**(1/4) ; 0.0013974173708968*sqrt(Abs(r))*Abs(r - sqrt(Abs(i)))**(1/4)
5765,0.0,i*sqrt(Abs(s))*Abs(B0 - i)**(1/4) ; B1*Abs(r)**(3/2),i*sqrt(Abs(s))*Abs(i + 0.0882149256543675)**(1/4) ; 1.34537829141399*Abs(r)**(3/2)
5766,0.0,i*sqrt(Abs(s))*Abs(B0 + s)**(1/4) ; r*sqrt(Abs(i)),i*sqrt(Abs(s))*Abs(s + 1.25522710824968)**(1/4) ; r*sqrt(Abs(i))
5767,0.0,i*sqrt(Abs(s))*Abs(B0 + s)**(1/4) ; B1*Abs(r)**(3/2),i*sqrt(Abs(s))*Abs(s + 2.64442978186211)**(1/4) ; 0.00026309395985001*Abs(r)**(3/2)
5768,0.0,i*sqrt(Abs(s))*Abs(B0 + s)**(1/4) ; Abs(r)**(3/2),i*sqrt(Abs(s))*Abs(s + 2.64415697713357)**(1/4) ; Abs(r)**(3/2)
5769,0.0,i*sqrt(Abs(s))*Abs(B0 + s)**(1/4) ; B1*r**2 + B1*Abs(r)**(3/2),i*sqrt(Abs(s))*Abs(s + 2.64440817162024)**(1/4) ; 35.1164744945383*r**2 + 35.1164744945383*Abs(r)**(3/2)
5770,0.0,Abs(i)**(3/2)*Abs(B0 + s)**(1/4) ; B1*r,Abs(i)**(3/2)*Abs(s + 1.05001909461681)**(1/4) ; 46.8609254872397*r
5771,0.0,B0*s + 2*s**2 ; i,2*s**2 + 0.507140963166352*s ; i
5772,0.0,-i*s + 2*s**2 + s*sqrt(Abs(i)) ; i,-i*s + 2*s**2 + s*sqrt(Abs(i)) ; i
5773,0.0,Abs(i)**(9/8) ; B0*Abs(r)**(3/8),Abs(i)**(9/8) ; 0.0529446388479725*Abs(r)**(3/8)
5774,0.0,Abs(i)**(1/4)*sqrt(Abs(i - s)) ; sqrt(Abs(r)),Abs(i)**(1/4)*sqrt(Abs(i - s)) ; sqrt(Abs(r))
5775,0.0,B0*Abs(i)**(1/4) - Abs(i)**(5/4) ; sqrt(Abs(B1 + i**2 + i*r - i)),-Abs(i)**(5/4) + 13.3481471369449*Abs(i)**(1/4) ; sqrt(Abs(i**2 + i*r - i + 14.3572352740331))
5776,0.0,Abs(i)**(5/4) + Abs(i)**(3/4) ; -i*r + i - r**2 - r,Abs(i)**(5/4) + Abs(i)**(3/4) ; -i*r + i - r**2 - r
5777,0.0,2*i*Abs(s)**(1/4) ; i - Abs(r)**(1/4),2*i*Abs(s)**(1/4) ; i - Abs(r)**(1/4)
5778,0.0,i*Abs(s)**(1/4) ; -i + r,i*Abs(s)**(1/4) ; -i + r
5779,0.0,i*Abs(s)**(1/4) - Abs(s)**(5/4) ; B0 + i,i*Abs(s)**(1/4) - Abs(s)**(5/4) ; i + 21.4792273474154
5780,0.0,i*sqrt(Abs(i - sqrt(Abs(i)))) ; r - sqrt(Abs(B0 + i - r)),i*sqrt(Abs(i - sqrt(Abs(i)))) ; r - sqrt(Abs(i - r + 0.2766592985718))
5781,0.0,i*sqrt(Abs(B0 + i + s)) ; B1 + B2*i - r,i*sqrt(Abs(i + s + 2.51914097301229)) ; -0.000683204086374077*i - r + 3.47717026970905
5782,0.0,i*sqrt(Abs(B0 + s - sqrt(Abs(i)))) ; i**2*r**2 + r**2,i*sqrt(Abs(s - sqrt(Abs(i)) + 4.55171511596693)) ; i**2*r**2 + r**2
5783,0.0,i*sqrt(Abs(i**2 - sqrt(Abs(i)))) ; B0*Abs(r)**(3/2),i*sqrt(Abs(i**2 - sqrt(Abs(i)))) ; 13.7185759954054*Abs(r)**(3/2)
5784,0.0,i*sqrt(Abs(2*i - s)) ; B0 - i,i*sqrt(Abs(2*i - s)) ; 3.93165517199978 - i
5785,0.0,sqrt(Abs(i))*sqrt(Abs(i - s)) ; B0 + B1*r,sqrt(Abs(i))*sqrt(Abs(i - s)) ; 0.118641084943892*r + 0.101903703658689
5786,0.0,2*i*sqrt(Abs(B0 + s)) ; r,2*i*sqrt(Abs(s + 0.118093270436906)) ; r
5787,0.0,i*sqrt(Abs(B0 + s)) - s*sqrt(Abs(B0 + s)) ; B1 + i,i*sqrt(Abs(s - 0.168682589685247)) - s*sqrt(Abs(s - 0.168682589685247)) ; i + 9.14430699617556
5788,0.0,s*sqrt(Abs(2*i - 2*s)) ; B0 - 2*i,s*sqrt(Abs(2*i - 2*s)) ; 0.258386800050808 - 2*i
5789,0.0,i*sqrt(Abs(i - s)) ; r,i*sqrt(Abs(i - s)) ; r
5790,0.0,sqrt(Abs(i))*sqrt(Abs(B0 + s)) ; B1 + B2*i + B3*r,sqrt(Abs(i))*sqrt(Abs(s + 1.30845780932499)) ; 0.552539464755214*i + 0.19553874091096*r - 0.105684110691476
5791,0.0,sqrt(Abs(i))*sqrt(Abs(B0 + s)) ; i,sqrt(Abs(i))*sqrt(Abs(s + 54.9235221685756)) ; i
5792,0.0,s*Abs(i + s**2)**(1/4) ; -i + r,s*Abs(i + s**2)**(1/4) ; -i + r
5793,0.0,B0*s + i**3*s - i*s**2 ; B1 + r,i**3*s - i*s**2 - 1.06727992719104*s ; r - 0.000713677792265618
5794,0.0,B0 + B1*i**2 ; B2 + r + sqrt(Abs(i + 2*r)),2.53311691827258e-6*i**2 + 3.81467070651394 ; r + sqrt(Abs(i + 2*r)) + 0.764276022732421
5795,0.0,B0*s*Abs(i)**(5/2) + i**2*s ; B1*sqrt(Abs(i)) + r*sqrt(Abs(i)),i**2*s + 3.25074779008085*s*Abs(i)**(5/2) ; r*sqrt(Abs(i)) - 0.0407639495232458*sqrt(Abs(i))
5796,0.0,i**3*s + i**2*s**2 ; B0 + B1*r - i,i**3*s + i**2*s**2 ; -i + 1.31614273966211*r + 0.13898848217755
5797,0.0,B0*i*s + i**2*s ; sqrt(Abs(B1 - r)),i**2*s + 4.60227650348397*i*s ; sqrt(Abs(r - 0.29576440991645))
5798,0.0,s*Abs(i)**(3/2) + Abs(i)**(5/2) ; Abs(i)**(1/8)*Abs(r)**(1/8),s*Abs(i)**(3/2) + Abs(i)**(5/2) ; Abs(i)**(1/8)*Abs(r)**(1/8)
5799,0.0,B0*i**2 + i**3 + i**2*s ; sqrt(Abs(B1 + i)),i**3 + i**2*s - 0.945900432480722*i**2 ; sqrt(Abs(i + 0.0905594899660201))
5800,0.0,B0*i*s**2 + i**2*s ; sqrt(Abs(B1 + i)),i**2*s + 0.634341525329162*i*s**2 ; sqrt(Abs(i + 2.13868563183236))
5801,0.0,i**3*s + i**2*s ; sqrt(Abs(B0*r**2 + i + r)),i**3*s + i**2*s ; sqrt(Abs(i + 202.063092312434*r**2 + r))
5802,0.0,i**2*s + i*s**2 + s*Abs(i)**(3/2) ; sqrt(Abs(B0 - sqrt(Abs(i)))),i**2*s + i*s**2 + s*Abs(i)**(3/2) ; sqrt(Abs(sqrt(Abs(i)) - 2.83190204705728))
5803,0.0,i*s**2 + 2*s**3 ; sqrt(Abs(B0 + Abs(i)**(3/2))),i*s**2 + 2*s**3 ; sqrt(Abs(i)**(3/2) + 0.000960169685342321)
5804,0.0,-i**2*s + i*s**2 + i*Abs(s)**(5/4) ; sqrt(Abs(B0 + 2*i - r)),-i**2*s + i*s**2 + i*Abs(s)**(5/4) ; sqrt(Abs(2*i - r + 0.719264968735013))
5805,0.0,B0*i*s - s*Abs(i)**(3/2) ; sqrt(Abs(B1 - 2*i**2 + r)),-0.0827002690170546*i*s - s*Abs(i)**(3/2) ; sqrt(Abs(-2*i**2 + r + 0.198451844157336))
5806,0.0,B0*i*s + B1*i**2*s + i*s**2 ; sqrt(Abs(B2 - r + sqrt(Abs(r)))),-0.787478138148054*i**2*s + i*s**2 + 0.465021322773646*i*s ; sqrt(Abs(-r + sqrt(Abs(r)) + 1.21574714755989))
5807,0.0,B0*i**2 + i**3*s + i**3 - i**2*s ; Abs(B1 + sqrt(Abs(i)))**(1/4),i**3*s + i**3 - i**2*s + 0.0686164939334064*i**2 ; (sqrt(Abs(i)) + 1.35736040743479)**(1/4)
5808,0.0,B0*i*s + i**2*s - i*s**2 + i*Abs(s)**(3/2) ; sqrt(Abs(B1 - i + sqrt(Abs(i - sqrt(Abs(r)))))),i**2*s - i*s**2 + 5.57228192622524e-8*i*s + i*Abs(s)**(3/2) ; sqrt(Abs(-i + sqrt(Abs(i - sqrt(Abs(r)))) + 5.75699873972682))
5809,0.0,B0*i*s - i**2*s + i*s**2 ; sqrt(Abs(B1 - 2*i + sqrt(Abs(i)))),-i**2*s + i*s**2 + 0.816179466003186*i*s ; sqrt(Abs(-2*i + sqrt(Abs(i)) + 0.374551691288711))
5810,0.0,B0*i*s + B1*i**2*s**2 - i**2*s ; sqrt(Abs(B2 - r + sqrt(Abs(i)))),-0.27104578152012*i**2*s**2 - i**2*s - 0.201460026247352*i*s ; sqrt(Abs(-r + sqrt(Abs(i)) + 3.44352387440576))
5811,0.0,B0*i**2 - i**3 + i**2*s ; sqrt(Abs(B1 + i + sqrt(Abs(i)))),-i**3 + i**2*s + 0.00030267578382573*i**2 ; sqrt(Abs(i + sqrt(Abs(i)) + 0.00402525386868262))
5812,0.0,i**3 - i**2*s + i**2*sqrt(Abs(s)) ; sqrt(Abs(B0 + i + sqrt(Abs(i)))),i**3 - i**2*s + i**2*sqrt(Abs(s)) ; sqrt(Abs(i + sqrt(Abs(i)) + 0.15060559837171))
5813,0.0,B0*i**2 + i**3 + 3*i**2*s ; sqrt(Abs(B1 + sqrt(Abs(i)))),i**3 + 3*i**2*s - 4.08136242032997*i**2 ; sqrt(Abs(sqrt(Abs(i)) - 0.125463794159743))
5814,0.0,-i**2*s + i*s**2 + i*s*sqrt(Abs(i - s)) ; sqrt(Abs(B0 - r + sqrt(Abs(i)))),-i**2*s + i*s**2 + i*s*sqrt(Abs(i - s)) ; sqrt(Abs(-r + sqrt(Abs(i)) + 0.392366048685577))
5815,0.0,B0*i*s + i*s**2 ; sqrt(Abs(i - r + sqrt(Abs(i)))),i*s**2 + 6.2024767504696*i*s ; sqrt(Abs(i - r + sqrt(Abs(i))))
5816,0.0,B0*i**2 - i**2*s ; sqrt(Abs(i - r + sqrt(Abs(i)))),-i**2*s - 1.26245599661214*i**2 ; sqrt(Abs(i - r + sqrt(Abs(i))))
5817,0.0,B0*i + B1*i**2 + B2*i*s ; sqrt(Abs(i - r + sqrt(Abs(i)))),0.0445405080227175*i**2 - 0.0297398995183704*i*s - 0.187343912775019*i ; sqrt(Abs(i - r + sqrt(Abs(i))))
5818,0.0,B0*i*s - i*s**2 + i*Abs(s)**(5/4) ; sqrt(Abs(i - r + sqrt(Abs(i)))),-i*s**2 + 11.7507572440855*i*s + i*Abs(s)**(5/4) ; sqrt(Abs(i - r + sqrt(Abs(i))))
5819,0.0,B0*i**2 + 2*i**3 ; sqrt(Abs(i - r + sqrt(Abs(i)))),2*i**3 + 6.42149413881497*i**2 ; sqrt(Abs(i - r + sqrt(Abs(i))))
5820,0.0,B0*i*s - i**2*s + i*s**2 ; sqrt(Abs(B1 - r + sqrt(Abs(i)))),-i**2*s + i*s**2 + 0.0467428389512107*i*s ; sqrt(Abs(-r + sqrt(Abs(i)) + 1.37476853420208))
5821,0.0,-i**3*s + 2*i*s**2 ; Abs(i)**(1/4),-i**3*s + 2*i*s**2 ; Abs(i)**(1/4)
5822,0.0,B0*s + B1*i*s + B2*i**2*s + B2*i*s**2 ; Abs(i)**(1/4),0.0125825826322906*i**2*s + 0.0125825826322906*i*s**2 + 0.00232741571317684*i*s + 0.0369001120619437*s ; Abs(i)**(1/4)
5823,0.0,B0*i**2 + i**3 + i**2*s**2 - i**2*s ; Abs(i)**(1/4),i**3 + i**2*s**2 - i**2*s - 0.0800725390856306*i**2 ; Abs(i)**(1/4)
5824,0.0,-2*i**2*s + 2*i*s**2 ; Abs(i)**(1/4),-2*i**2*s + 2*i*s**2 ; Abs(i)**(1/4)
5825,0.0,B0*i*s - i**2*s + 2*i*s**2 ; Abs(i)**(1/4),-i**2*s + 2*i*s**2 + 2.08275919518693*i*s ; Abs(i)**(1/4)
5826,0.0,B0*i*s + i**2*s ; Abs(i)**(1/4),i**2*s + 12.2845733127182*i*s ; Abs(i)**(1/4)
5827,0.0,B0*i*s + i*s**2 ; Abs(i)**(1/4),i*s**2 + 4.6467602888697*i*s ; Abs(i)**(1/4)
5828,0.0,B0*i*s + 2*i*s**2 ; Abs(i)**(1/4),2*i*s**2 + 2.93425951861934*i*s ; Abs(i)**(1/4)
5829,0.0,B0*i**2 + 2*i**2*s ; Abs(i)**(1/4),2*i**2*s + 42.3385113303162*i**2 ; Abs(i)**(1/4)
5830,0.0,-i**2*s + i*Abs(s)**(3/2) ; i + r,-i**2*s + i*Abs(s)**(3/2) ; i + r
5831,0.0,B0*s + s**2 + Abs(s)**(9/8) ; B1 + B2*i + B3*r,s**2 + 1.80337816818526*s + Abs(s)**(9/8) ; 0.00706587766292346*i + 0.000226483326150023*r + 0.198441694609902
5832,0.0,B0*i + B1*i**2 + i*s ; B2 + sqrt(Abs(r)),0.904557371140668*i**2 + i*s + 3.35358306295103*i ; sqrt(Abs(r)) + 2.50994990044417
5833,0.0,i**2 ; B0 - i + r*sqrt(Abs(i)) - r,i**2 ; -i + r*sqrt(Abs(i)) - r + 0.548680018040552
5834,0.0,i*sqrt(Abs(2*i - 2*s)) ; B0*i**2*r + r,i*sqrt(Abs(2*i - 2*s)) ; 0.000465877646812291*i**2*r + r
5835,0.0,i*sqrt(Abs(B0 - i + s)) ; B1 + sqrt(Abs(B2 + i)),i*sqrt(Abs(-i + s + 0.360921750002863)) ; sqrt(Abs(i + 0.500469733847135)) + 0.330333654589505
5836,0.0,i**2 + Abs(i)**(3/2)*sqrt(Abs(s)) ; 2*r,i**2 + Abs(i)**(3/2)*sqrt(Abs(s)) ; 2*r
5837,0.0,s*sqrt(Abs(i - s + sqrt(Abs(B0 + i)))) ; i + r,s*sqrt(Abs(i - s + sqrt(Abs(i + 42.944275026037)))) ; i + r
5838,0.0,B0*i + i*s*sqrt(Abs(i - s**2)) ; B1 - i + r,i*s*sqrt(Abs(i - s**2)) - 1.02250412716234*i ; -i + r + 2.3312610656578
5839,0.0,B0*i + i**2 - i*s ; r + sqrt(Abs(B1 + B2*r)),i**2 - i*s + 0.00145463545429929*i ; r + sqrt(Abs(0.00467400010094227*r - 0.0249701489996931))
5840,0.0,B0*i + i**2 + i*s ; 2*r,i**2 + i*s + 0.00697557980766565*i ; 2*r
5841,0.0,B0*sqrt(Abs(i)) - s*sqrt(Abs(i)) ; B1 + 2*r - sqrt(Abs(r)),-s*sqrt(Abs(i)) - 5.41418811223473*sqrt(Abs(i)) ; 2*r - sqrt(Abs(r)) + 2.79654388354362
5842,0.0,B0*s + i*s**2 ; B1 + r,i*s**2 - 0.0328005786473127*s ; r - 0.00304608792924308
5843,0.0,B0*s - i*s ; i + r,-i*s + 0.0230912012852409*s ; i + r
5844,0.0,i*s - s**2 ; i + r,i*s - s**2 ; i + r
5845,0.0,B0*s - s**3 - s**2 ; i + r,-s**3 - s**2 + 0.897779531647832*s ; i + r
5846,0.0,i**2*s - i**2 + i*Abs(s)**(5/4) ; i + r,i**2*s - i**2 + i*Abs(s)**(5/4) ; i + r
