rank,reward,equations,equations_with_constants
1,0.9260546839350993,B0*i*s ; B1 + B2*r,0.237430385980856*i*s ; -1.39153782074891*r - 0.0329605781132564
1603,0.8625533407075672,B0*i**2 ; B1*i,26.1017220978694*i**2 ; 2.83287618836055*i
1604,0.8625377439878208,B0*i**2 ; B1 + 2*i,0.00601933985988902*i**2 ; 2*i + 2.83585631596909
1605,0.8625261234132857,B1*s*sqrt(Abs(B0 + i**2*s)) ; r,0.317866682915262*s*sqrt(Abs(i**2*s - 5.22417010469437e-5)) ; r
1606,0.8624704441703873,B0*i ; i + Abs(i)**(1/4),-0.0123505690350567*i ; i + Abs(i)**(1/4)
1607,0.8624164945201673,i ; B0 + 2*i,i ; 2*i - 0.0119935461351268
1608,0.8623706176906817,i**3 ; B0 + i,i**3 ; i - 0.217642983663886
1609,0.862351045788011,B0*i*sqrt(Abs(s)) ; B1 - i**2 + i*r,-0.401986673077808*i*sqrt(Abs(s)) ; -i**2 + i*r + 0.0821572791897884
1610,0.8621720041399945,B0*i - i**2 ; B1*i*sqrt(Abs(r)),-i**2 + 0.34493833437888*i ; 7.7892615961959*i*sqrt(Abs(r))
1611,0.8621720021937003,B0*i + i*s ; B1*r,i*s - 0.655009862439944*i ; 0.505451832982704*r
1612,0.8621719245949627,B0*i + i*s ; r,i*s - 0.65538953025713*i ; r
1613,0.8621719214234785,B0*i + i*s ; r*Abs(i)**(3/4),i*s - 0.654726410792445*i ; r*Abs(i)**(3/4)
1614,0.8621719190612727,B0*i - i**2 ; Abs(r)**(1/4),-i**2 + 0.344599242373903*i ; Abs(r)**(1/4)
1615,0.8621719146356712,B0*i - i**2 ; r,-i**2 + 0.344590523639052*i ; r
1616,0.8621719110575118,B0*i - i**2 ; sqrt(Abs(r)),-i**2 + 0.344583630888303*i ; sqrt(Abs(r))
1617,0.8621690957720246,B1*sqrt(Abs(s + sqrt(Abs(B0 + s)))) ; sqrt(Abs(r)),0.0317805504093751*sqrt(Abs(s + sqrt(Abs(s + 0.18853075197585)))) ; sqrt(Abs(r))
1618,0.8621614987791696,B0*i + B1*i*s ; i + r,-0.126013166023957*i*s + 0.0574677565621671*i ; i + r
1619,0.8620734958340996,B1*sqrt(Abs(B0 - i)) ; i,0.137640760213766*sqrt(Abs(i - 0.00481437036276671)) ; i
1620,0.8620624603242303,B0 + B1*i + B1*s ; sqrt(Abs(i)),0.000371460190171982*i + 0.000371460190171982*s + 0.0428276251349946 ; sqrt(Abs(i))
1621,0.8620407194024623,B0*s + B0*sqrt(Abs(i)) ; B1 + i**2*r**2,0.0263581817899937*s + 0.0263581817899937*sqrt(Abs(i)) ; i**2*r**2 + 0.00467848772574328
1622,0.8620188459443952,B0*i*sqrt(Abs(s)) ; sqrt(Abs(B1 + i*sqrt(Abs(i + r)))),-0.000393697724168*i*sqrt(Abs(s)) ; sqrt(Abs(i*sqrt(Abs(i + r)) + 196.694438370203))
1623,0.8620005297594239,B0 + B2*sqrt(Abs(B1 - i)) ; sqrt(Abs(i)),3.5711459132106 - 0.051558901396614*sqrt(Abs(i - 4682.24933906295)) ; sqrt(Abs(i))
1624,0.861985771701853,B0*s + B1*i*s**2 ; B2 + 2*r,-0.00119607201424333*i*s**2 + 0.0228537257086021*s ; 2*r + 3.75572791223973e-7
1625,0.8619501810982535,B0 - sqrt(Abs(i)) ; i,0.222660488365103 - sqrt(Abs(i)) ; i
1626,0.8619044018199197,i ; B0*i**2,i ; 74.499981852359*i**2
1627,0.8618554728234602,B0 + B1*i + B2*s ; Abs(i + r + sqrt(Abs(i)))**(1/4),0.000298810105165214*i + 0.014392258055792*s + 0.0263708626125322 ; Abs(i + r + sqrt(Abs(i)))**(1/4)
1628,0.8618072307616592,B0*s*sqrt(Abs(i)) + B1*i*s ; sqrt(Abs(i)),-0.001216608279046*i*s + 0.00922949399065197*s*sqrt(Abs(i)) ; sqrt(Abs(i))
1629,0.8618023233571851,B0*i ; -sqrt(Abs(i - r)),0.000102643991855307*i ; -sqrt(Abs(i - r))
1630,0.8617326660964792,B0*s*Abs(i)**(1/4) ; B1 + B2*r + i*r**2,0.0257666535176699*s*Abs(i)**(1/4) ; i*r**2 - 0.896315541714288*r + 2.06238359664202
1631,0.8616981204334749,B0*i ; -i + 2*r,0.000120455272225219*i ; -i + 2*r
1632,0.8616974977134642,s*sqrt(Abs(B0 + B1*s + B2*i)) ; B3*sqrt(Abs(r)) + i,s*sqrt(Abs(1.93646900775415e-5*i - 0.0290624471825207*s + 0.0286364907412468)) ; i + 18.5957427622424*sqrt(Abs(r))
1633,0.8615905742056921,B0*i + B0*s ; B1 + i**2 + i*r,0.0153017883166943*i + 0.0153017883166943*s ; i**2 + i*r - 0.40066763876147
1634,0.8615738908902075,B0*s*Abs(i)**(1/4) ; 3*i + 3*r,0.0455052765862059*s*Abs(i)**(1/4) ; 3*i + 3*r
1635,0.8614883362076248,B0*s**2 + B1*s*sqrt(Abs(i)) ; r,-0.0195415384768437*s**2 + 0.167795557619609*s*sqrt(Abs(i)) ; r
1636,0.8614832019749614,B0*i + B1*s ; B2 + i*r + i + r,-0.0175537632312095*i + 0.0285375267945722*s ; i*r + i + r + 1.37619135495586
1637,0.8614305039824037,i*s**2 ; B0 + B1*r,i*s**2 ; 0.005899580180718*r + 0.0136931396390114
1638,0.8613836164375872,B0*i + B1*i**3 ; sqrt(Abs(i)),1.70899710180699e-7*i**3 - 0.00173863814544189*i ; sqrt(Abs(i))
1639,0.8613750033534964,s*sqrt(Abs(B0*i + B0*sqrt(Abs(s)))) ; B1*sqrt(Abs(r)) + i,s*sqrt(Abs(0.0010015854785026*i + 0.0010015854785026*sqrt(Abs(s)))) ; i + 2.07285691413647*sqrt(Abs(r))
1640,0.8613610991378935,B0*s + B0*sqrt(Abs(B1 + i**2)) ; B2 + sqrt(Abs(B3*sqrt(Abs(r)) + i)),0.0176188569687206*s + 0.0176188569687206*sqrt(Abs(i**2 - 0.853441435934061)) ; sqrt(Abs(i - 1.28529430193471*sqrt(Abs(r)))) - 0.6698301621598
1641,0.8613268286122209,B0*i**2 + B1*i*sqrt(Abs(s)) ; r,-0.137517397052532*i**2 + 0.274641695963855*i*sqrt(Abs(s)) ; r
1642,0.8613188755691735,B0*i + B1*i*sqrt(Abs(s)) ; B2 + i,-0.00532308033177591*i*sqrt(Abs(s)) + 4.46853450302355e-5*i ; i + 9.69190037335578
1643,0.8612833523016176,B0*sqrt(Abs(i + sqrt(Abs(s)))) ; B1 + Abs(i)**(3/2),0.0198593069808185*sqrt(Abs(i + sqrt(Abs(s)))) ; Abs(i)**(3/2) + 0.0087974894529262
1644,0.8611535613240813,B0 + B1*i + B2*s ; i + r,0.00039544147937883*i + 0.0241344660721182*s + 0.017167302346305 ; i + r
1645,0.8610722366289444,B0 + B1*i + B2*s ; sqrt(Abs(i + r)),0.000394947629520912*i + 0.02133586571504*s + 0.0197572242826945 ; sqrt(Abs(i + r))
1646,0.8610622927063805,B0 + B1*i + B2*s ; Abs(B3 + i + r)**(1/4),0.00038323312672935*i + 0.0228004011219459*s + 0.0193627472949053 ; Abs(i + r - 0.156996511782521)**(1/4)
1647,0.8610608710984969,B0 + B1*i + B2*s ; B3*Abs(i)**(3/2),0.0378471992283436*i + 2.72248960214991*s + 4.16619815860032 ; 347.031852202791*Abs(i)**(3/2)
1648,0.861045654352954,B0 + B1*sqrt(Abs(i)) ; i,0.191885005927118*sqrt(Abs(i)) - 0.00925665429591833 ; i
1649,0.8610322413153838,B0 + B1*sqrt(Abs(s - sqrt(Abs(i)))) ; i,0.0548719542585453*sqrt(Abs(s - sqrt(Abs(i)))) - 0.00548850945039649 ; i
1650,0.8610296908585223,B0*i*Abs(s)**(1/4) ; B1 + i - sqrt(Abs(i)),0.0162083225531319*i*Abs(s)**(1/4) ; i - sqrt(Abs(i)) - 0.179071009760255
1651,0.8610268457745326,B0 + B1*s + B1*sqrt(Abs(i)) ; Abs(i)**(1/4),-0.00547022468989139*s - 0.00547022468989139*sqrt(Abs(i)) + 0.0560066548441557 ; Abs(i)**(1/4)
1652,0.8609398616658799,B0 + B1*i + B2*Abs(s)**(1/4) ; sqrt(Abs(B3*r - i*r + r**2)),0.39091205768182*i + 0.909860183271748*Abs(s)**(1/4) - 0.901679660691284 ; sqrt(Abs(-i*r + r**2 + 0.00128806228782683*r))
1653,0.8609326648992857,B1*sqrt(Abs(B0 + i)) ; B2 + i,0.134330908566807*sqrt(Abs(i - 0.00400122528160454)) ; i + 0.000631261313788224
1654,0.8607857999298033,B0*i*sqrt(Abs(s)) + i*s ; r,i*s - 0.67520074695649*i*sqrt(Abs(s)) ; r
1655,0.8607452859283707,B0*s**2 + B0*s ; B1 - i*r + i,0.0212923691252157*s**2 + 0.0212923691252157*s ; -i*r + i + 0.0314114179890651
1656,0.8607452859073401,B0*s**2 + B0*s ; B1 - sqrt(Abs(B2 + r)),0.0212926919847915*s**2 + 0.0212926919847915*s ; 23.1513925218582 - sqrt(Abs(r + 6.61555907265257))
1657,0.8607452858657225,B0*s**2 + B0*s ; B1 - sqrt(2)*sqrt(Abs(r)),0.021293086802012*s**2 + 0.021293086802012*s ; -sqrt(2)*sqrt(Abs(r)) + 0.0103885423490778
1658,0.8607452850145694,B0*s**2 + B0*s ; B1 - i,0.0212878932682511*s**2 + 0.0212878932682511*s ; 3.18603310517441 - i
1659,0.8607452844117115,B0*s**2 + B0*s ; B1 - r,0.0212971660697321*s**2 + 0.0212971660697321*s ; 0.590683048579684 - r
1660,0.860733804390816,B0*i*Abs(s)**(1/4) ; sqrt(Abs(B1 + i)),-0.000222420213355821*i*Abs(s)**(1/4) ; sqrt(Abs(i - 556.999935679253))
1661,0.8606786328694689,B0*sqrt(Abs(s)) + B1*s ; sqrt(Abs(B2 + sqrt(Abs(i**2 - r)))),0.0150956351110994*s + 0.0265030131666762*sqrt(Abs(s)) ; sqrt(sqrt(Abs(i**2 - r)) + 0.00196687189393581)
1662,0.8605711215587105,B0*i + B1*i*s - s ; r,0.0449112533110801*i*s - 3.89699825515903*i - s ; r
1663,0.8604754100501737,B0*s*sqrt(Abs(i + s)) ; -i*r + i,0.0406317980599343*s*sqrt(Abs(i + s)) ; -i*r + i
1664,0.8604380197542177,B0 + B1*s + B1*sqrt(Abs(s)) ; B2 + r,0.0224421015810883*s + 0.0224421015810883*sqrt(Abs(s)) - 7.98417948312693e-5 ; r + 0.389482502180715
1665,0.8604374263841171,B0 + B1*s + B1*sqrt(Abs(s)) ; B2 + i - 2*r,0.02252262477498*s + 0.02252262477498*sqrt(Abs(s)) - 8.83262790392138e-5 ; i - 2*r + 0.00051363905030265
1666,0.8604350240788646,B0 + B1*s + B1*sqrt(Abs(s)) ; B2*r + i - r**2,0.0226425541940406*s + 0.0226425541940406*sqrt(Abs(s)) - 9.92678795668991e-5 ; i - r**2 + 0.0024358551661011*r
1667,0.8603892860721809,B0 + B1*i + B2*sqrt(Abs(s)) ; B3 + B4*i + B5*i**2,0.117278947445829*i + 0.0420774173733188*sqrt(Abs(s)) - 0.0330008918950336 ; 0.0291645067214697*i**2 + 0.379928672042565*i - 0.104565874464406
1668,0.8603176205828261,B0*Abs(s)**(3/2) ; r - sqrt(Abs(B1 - 2*i)),0.0413360308630076*Abs(s)**(3/2) ; r - sqrt(Abs(2*i - 0.000883485477841125))
1669,0.8603176204135492,B0*Abs(s)**(3/2) ; sqrt(Abs(B1*i + 2*r)),0.0413389198279984*Abs(s)**(3/2) ; sqrt(Abs(0.000356055785726126*i + 2*r))
1670,0.8603176189022176,B0*Abs(s)**(3/2) ; B1 + 2*r - sqrt(Abs(i)),0.0413248742026746*Abs(s)**(3/2) ; 2*r - sqrt(Abs(i)) + 16.3182096092251
1671,0.8603175203846292,B0*Abs(s)**(3/2) ; i + r**2*sqrt(Abs(i)),0.0414175653478494*Abs(s)**(3/2) ; i + r**2*sqrt(Abs(i))
1672,0.8603175180867643,B0*Abs(s)**(3/2) ; 2*r + sqrt(Abs(i - r)),0.041418501332838*Abs(s)**(3/2) ; 2*r + sqrt(Abs(i - r))
1673,0.8603175085161502,B0*Abs(s)**(3/2) ; i*sqrt(Abs(r)) - i + r,0.041422291348975*Abs(s)**(3/2) ; i*sqrt(Abs(r)) - i + r
1674,0.8602966954062339,B0*s*sqrt(Abs(i + s)) ; i,0.040575315715318*s*sqrt(Abs(i + s)) ; i
1675,0.8602597933695665,B0*Abs(s)**(3/4) ; B1 + B2*Abs(i)**(3/2) + r,0.0443297824749603*Abs(s)**(3/4) ; r + 0.00318371255817174*Abs(i)**(3/2) + 0.211135152070918
1676,0.8602531674589069,B0*i**2 ; sqrt(Abs(B1)),10.724955962425*i**2 ; 0.0130330635758503
1677,0.8602133859272679,B1*sqrt(Abs(B0*i + i*s**2)) ; sqrt(Abs(i)),0.015003467236738*sqrt(Abs(i*s**2 - 1.10543964403054e-6*i)) ; sqrt(Abs(i))
1678,0.8601890118658978,B0*Abs(i + s)**(1/4) ; B1*i,0.0206929179560442*Abs(i + s)**(1/4) ; 2.74447663533448*i
1679,0.8601827563125471,B0*s - i*s + s**2 ; B1 + B2*r,-i*s + s**2 - 1.08641005283626*s ; 0.0949186758540958 - 0.00443638788203575*r
1680,0.8601406474967109,B0*Abs(s)**(1/4) ; B1*Abs(r)**(3/2) + i,0.0208210618943441*Abs(s)**(1/4) ; i + 1.46768863080232*Abs(r)**(3/2)
1681,0.8601395142082301,B0*Abs(s)**(1/4) ; Abs(B1 + r)**(1/8),0.0208210652943715*Abs(s)**(1/4) ; Abs(r + 0.000223878984710081)**(1/8)
1682,0.8601285977153289,B0*Abs(s)**(1/4) ; B1*i + i*r,0.0207971277120926*Abs(s)**(1/4) ; i*r + 0.00124117590136199*i
1683,0.8601154275540576,B0*Abs(s)**(1/4) ; B1 + B2*Abs(i)**(1/4),0.0209654226511691*Abs(s)**(1/4) ; 0.00442370880393175*Abs(i)**(1/4) + 0.00327969311654225
1684,0.8600891340517057,B0*Abs(i - s)**(1/4) ; i,0.019870144168441*Abs(i - s)**(1/4) ; i
1685,0.8600793759850702,B1*Abs(B0 + s)**(1/4) ; B2 + B3*sqrt(Abs(i)),0.0205733474277079*Abs(s + 0.0259719662478379)**(1/4) ; 0.0124006464847831*sqrt(Abs(i)) + 0.229083427332317
1686,0.8600481747906533,B0*Abs(i + s)**(1/4) ; i,0.0209728346177364*Abs(i + s)**(1/4) ; i
1687,0.8599935396262863,B0 + B1*sqrt(Abs(i))*sqrt(Abs(s)) ; i,0.245673083273301*sqrt(Abs(i))*sqrt(Abs(s)) - 0.000747998020149711 ; i
1688,0.8598962795341392,B0*sqrt(Abs(i - 2*s)) ; r,0.0171595526237316*sqrt(Abs(i - 2*s)) ; r
1689,0.8598902329289293,i*Abs(B0 + i)**(1/4) ; i,i*Abs(i + 0.900950669047082)**(1/4) ; i
1690,0.8598218577595609,B0*sqrt(Abs(i + sqrt(Abs(s)))) ; i,0.0203075030644557*sqrt(Abs(i + sqrt(Abs(s)))) ; i
1691,0.8597518087020065,B0*i*s**2 ; B1 - i + 3*r,0.000583513289414464*i*s**2 ; -i + 3*r + 0.014669110610673
1692,0.859736574710848,B0 + B1*sqrt(Abs(s)) + i ; i,i + 0.00164502255047244*sqrt(Abs(s)) - 0.0013594893794308 ; i
1693,0.8597269746662846,B0*s + B1*i*s ; Abs(i)**(5/4),-2.06199518872086*i*s + 0.179427479113655*s ; Abs(i)**(5/4)
1694,0.859705216325129,B0*i ; B1*sqrt(Abs(r)) + i - Abs(r)**(3/2),-0.125106967828221*i ; i - Abs(r)**(3/2) + 1.0708319805009*sqrt(Abs(r))
1695,0.8597009706229153,B0*i*s + B0*i ; B1 - i,0.000266944042609115*i*s + 0.000266944042609115*i ; -i - 0.824693977814335
1696,0.8596970668718784,B0 + B1*s + B1*sqrt(Abs(i)) ; B2 + i*r + i + r,0.0391477212909804*s + 0.0391477212909804*sqrt(Abs(i)) - 0.383218252936701 ; i*r + i + r + 216.108771661287
1697,0.8596898332130251,B0*i ; i + Abs(i)**(5/2),0.980982721941073*i ; i + Abs(i)**(5/2)
1698,0.8595887086503787,B0*sqrt(Abs(i)) ; sqrt(Abs(i)),0.000966544052224534*sqrt(Abs(i)) ; sqrt(Abs(i))
1699,0.8595570428333351,i ; B0*i - i**2,i ; -i**2 + 1.04266458147116*i
1700,0.8595534272876785,B0 + B2*sqrt(Abs(B1 + i + s)) ; i + r,0.0408885287109663 - 0.006644951061081*sqrt(Abs(i + s + 1.70157698730931)) ; i + r
1701,0.8593934708905585,B0 + B1*i + B1*sqrt(Abs(s)) ; -i - 2*r + sqrt(Abs(i)),-0.0597270298497385*i - 0.0597270298497385*sqrt(Abs(s)) + 0.0951746879142662 ; -i - 2*r + sqrt(Abs(i))
1702,0.8593590145667316,s*sqrt(Abs(B0*i + i**2)) ; B1 + i,s*sqrt(Abs(i**2 + 0.0959683503538391*i)) ; i + 0.159173325708512
1703,0.8593551290507992,B0*sqrt(Abs(s**2 + s)) ; B1*i*r**2 + i,0.028546878557157*sqrt(Abs(s**2 + s)) ; 0.0425278672633328*i*r**2 + i
1704,0.8592713598539745,B0*i*s + B0*i ; sqrt(Abs(B1*i + i*r)),-0.000281107967499059*i*s - 0.000281107967499059*i ; sqrt(Abs(i*r + 1.21177816465749*i))
1705,0.8590354969915333,B0*Abs(i + s)**(1/4) ; B1 + i**2,0.0220281781850571*Abs(i + s)**(1/4) ; i**2 - 1.17125084645903e-6
1706,0.8590235640167015,B0 + s**3 ; B1*Abs(r)**(3/2),s**3 - 0.961104415747793 ; 0.0628746375631511*Abs(r)**(3/2)
1707,0.8589946069324372,B1*sqrt(Abs(B0 + i)) ; i,0.205133098280491*sqrt(Abs(i - 0.010764951798505)) ; i
1708,0.858967619612328,B0*i + i**2 ; i,i**2 + 0.957975728963278*i ; i
1709,0.8589475096788366,B0 + B1*i ; Abs(B2*sqrt(Abs(r)) + B3 + i)**(1/4),0.00041122113064138*i + 0.0406958598021659 ; Abs(i - 3.21061102854576*sqrt(Abs(r)) + 11.1854950862405)**(1/4)
1710,0.8589335494084844,B0*Abs(s)**(1/4) + B1*s ; i*sqrt(Abs(B2 - i)) - r,0.0312844315655888*s + 0.012460920514883*Abs(s)**(1/4) ; i*sqrt(Abs(i - 0.0185225711596387)) - r
1711,0.858932365821959,B1*sqrt(Abs(B0 - i + s)) ; B2 - 2*i,0.0315249026194218*sqrt(Abs(i - s + 100.006483566165)) ; 196.259173963969 - 2*i
1712,0.8588266150993272,B0*i ; B1*i + 2*i*r,0.224978656514867*i ; 2*i*r + 0.00595110020445177*i
1713,0.8588196411612542,i**2*s - i ; B0 + i*r,i**2*s - i ; i*r + 0.0270598178122896
1714,0.8588066118953052,i**2*sqrt(Abs(i + s)) ; B0*sqrt(Abs(i)) + i,i**2*sqrt(Abs(i + s)) ; i + 0.453699778469394*sqrt(Abs(i))
1715,0.8587025332769728,B1*sqrt(Abs(B0 + i)) ; B2*i,0.124154758640979*sqrt(Abs(i - 0.00608767855431337)) ; 0.81496110614832*i
1716,0.8586963943139503,B0 + B1*i + B2*sqrt(Abs(s)) ; i,0.419849624735904*i + 0.0280070027325475*sqrt(Abs(s)) - 0.000498512361025893 ; i
1717,0.8586504228920735,B0*s**3 ; Abs(B1 + r)**(1/4),0.0390608921241956*s**3 ; Abs(r + 29.8282254247087)**(1/4)
1718,0.8586503621287002,B0*s**3 ; sqrt(Abs(i)),0.0389820575086801*s**3 ; sqrt(Abs(i))
1719,0.8586503549618001,B0*s**3 ; i,0.0391454913565045*s**3 ; i
1720,0.8586503547696859,B0*s**3 ; r,0.0391456101930161*s**3 ; r
1721,0.858650352781876,B0*s**3 ; sqrt(Abs(i + sqrt(Abs(i)))),0.0389761742679066*s**3 ; sqrt(Abs(i + sqrt(Abs(i))))
1722,0.8586221270727524,B0 + B1*s + B1*sqrt(Abs(i)) ; i,0.0358613034444698*s + 0.0358613034444698*sqrt(Abs(i)) + 0.00240602705142862 ; i
1723,0.8586199437682193,B0*i**2 + B1*s ; 3*i,-3.1867376710264e-6*i**2 + 0.0444682398085328*s ; 3*i
1724,0.8585996647610424,B1*sqrt(Abs(B0 - s)) ; 2*i + sqrt(Abs(i - sqrt(Abs(r)))),0.0335556465257032*sqrt(Abs(s + 0.0756613918757144)) ; 2*i + sqrt(Abs(i - sqrt(Abs(r))))
1725,0.8585985281405704,B1*sqrt(Abs(B0 - s)) ; B2 + B3*i - i**2,0.0335385507599925*sqrt(Abs(s + 0.0745825755056921)) ; -i**2 + 0.000585820991701261*i + 0.000143326420530962
1726,0.8585951801869615,B1*sqrt(Abs(B0 + s)) ; B2 + i*r + 2*i,0.0337897812155706*sqrt(Abs(s + 0.0911321965298061)) ; i*r + 2*i + 8.16464201244155
1727,0.8585853359521126,B1*sqrt(Abs(B0 - s)) ; B2 + B3*i*r + i,0.034124071038192*sqrt(Abs(s + 0.0759735867838978)) ; 31.7083763872624*i*r + i + 0.000115945052606725
1728,0.858584924535675,B1*sqrt(Abs(B0 + s)) ; B2*i**2 + B3*r,0.034093360072222*sqrt(Abs(s + 0.0755376555042171)) ; 0.33343938773209*i**2 + 0.000458319532945912*r
1729,0.8585688824808987,B0 + B1*i ; B3*sqrt(Abs(B2 - i*sqrt(Abs(r)))),0.0447162640635693 - 0.0334442638878359*i ; -0.00654988752919794*sqrt(Abs(i*sqrt(Abs(r)) - 0.693918364407773))
1730,0.8585516163689875,B0*i + B0*s ; B1 + sqrt(Abs(B2*i + B2*r)),0.034611429051524*i + 0.034611429051524*s ; sqrt(Abs(3.62440759590612e-10*i + 3.62440759590612e-10*r)) + 0.0162982345133352
1731,0.8584773076356018,B0 + B1*i**2*s ; B2 + 2*i,0.321286908179425*i**2*s + 0.00488531634126975 ; 2*i - 0.677704788398122
1732,0.85847561953452,B0 + B1*i**2 + B1*Abs(i)**(3/2) ; B3*i*sqrt(Abs(B2 + r)),0.569358012977521*i**2 + 0.569358012977521*Abs(i)**(3/2) + 0.00520897945375042 ; 0.712946291358923*i*sqrt(Abs(r + 0.00183618516574153))
1733,0.8584644352403125,B0*Abs(i)**(3/2) + B1*i**2 ; r,-1.61739187132532*i**2 + 1.29712282102778*Abs(i)**(3/2) ; r
1734,0.8584550139093806,B0*Abs(i)**(3/4) ; Abs(r)**(1/4),0.0170676981729018*Abs(i)**(3/4) ; Abs(r)**(1/4)
1735,0.858455000707235,B0*Abs(i)**(3/4) ; sqrt(Abs(r)),0.0170625992951481*Abs(i)**(3/4) ; sqrt(Abs(r))
1736,0.8583616303532254,B0*i*s ; sqrt(Abs(B1 + 2*i - 3*r)),-0.000974557379376231*i*s ; sqrt(Abs(2*i - 3*r + 17.7930732135227))
1737,0.8583306546298509,B0*sqrt(Abs(s)) ; B1*r + i - r**2,0.0328770995437056*sqrt(Abs(s)) ; i - r**2 + 0.000406339220789997*r
1738,0.8583299641872663,B0*sqrt(Abs(s)) ; B1*r + B2*r**2,0.0328770196295396*sqrt(Abs(s)) ; 0.0088458937908256*r**2 + 0.024594539095304*r
1739,0.8583291679154225,B0*sqrt(Abs(s)) ; B1*i*r + i**2,0.0328767913793821*sqrt(Abs(s)) ; i**2 + 42.2230304266212*i*r
1740,0.8583280747329459,B0*sqrt(Abs(s)) ; B1*i + 3*r,0.0334385703911412*sqrt(Abs(s)) ; 0.000118395377354144*i + 3*r
1741,0.8583245242099465,B0*sqrt(Abs(s)) ; 2*i + r - Abs(i)**(1/4),0.0334321357767064*sqrt(Abs(s)) ; 2*i + r - Abs(i)**(1/4)
1742,0.8582829743295362,s*Abs(B0 + Abs(s)**(1/4))**(1/4) ; B1*i,s*(Abs(s)**(1/4) + 53.8047291894886)**(1/4) ; 2.6631254427712*i
1743,0.8582680386319816,B0 + B1*i ; B2 - i**2 - i*r - r,-0.0903440960980419*i - 0.0360191483786784 ; -i**2 - i*r - r + 0.939288601728065
1744,0.8582630838595304,B0 + B1*i**2 + B1*s ; B2 + i,0.044477813374876*i**2 + 0.044477813374876*s - 0.0688744229590419 ; i - 1.29088132891918
1745,0.8580854753275008,Abs(i)**(5/4) ; B0*i,Abs(i)**(5/4) ; 0.422852195047619*i
1746,0.858060487345949,B0*i ; B1 + B2*i*r + 2*i,-0.0922668315535442*i ; 0.501091662272487*i*r + 2*i + 1.08861220640922
1747,0.8580426882208686,B1*sqrt(Abs(i - sqrt(Abs(B0 + i)))) ; r,0.0484799721010711*sqrt(Abs(i - sqrt(Abs(i + 0.120167654942557)))) ; r
1748,0.8580406777330501,B0 + B1*sqrt(Abs(i)) + B2*i ; sqrt(Abs(B3*r**2 + i*r**2)),-0.253600019555947*i + 0.29187455268429*sqrt(Abs(i)) - 0.0313731487609141 ; sqrt(Abs(i*r**2 + 0.000404861411986651*r**2))
1749,0.8580406472670028,B0*sqrt(Abs(i)) + B1*i + B2*s ; r,-0.284776487514043*i - 0.0313528078711643*s + 0.291704090812751*sqrt(Abs(i)) ; r
1750,0.8580150155720903,B0*i ; sqrt(Abs(i)) + sqrt(Abs(r)),-0.000114604698194956*i ; sqrt(Abs(i)) + sqrt(Abs(r))
1751,0.8579637192191781,B0*sqrt(Abs(2*s + sqrt(Abs(i)))) ; B1*i,0.0233428255663922*sqrt(Abs(2*s + sqrt(Abs(i)))) ; 2.39209750156831*i
1752,0.8579217098580678,B0*sqrt(Abs(i + sqrt(Abs(i)))) ; B1 + sqrt(Abs(B2 - i)),0.0490167767673137*sqrt(Abs(i + sqrt(Abs(i)))) ; sqrt(Abs(i + 1.45785175476132)) - 1.19504833113965
1753,0.857886875069076,B0*i**2 + B1*s ; B2 + B3*sqrt(Abs(i)) + 2*r,2.09281129922429e-6*i**2 + 0.0472741646751516*s ; 2*r - 3.12427444208213*sqrt(Abs(i)) + 1.15853859490956
1754,0.8578468119991705,B0*i + B1*s ; B2 + sqrt(Abs(B3*r + i*r)),-0.000210226673565126*i + 0.0468654646195182*s ; sqrt(Abs(i*r + 0.786814910695783*r)) + 0.00681655475760106
1755,0.8577019375853016,B0*i**2 + i ; i,-1.22199454151368*i**2 + i ; i
1756,0.8574937544367072,B0 + B1*i + B2*s ; B3*sqrt(Abs(i))*sqrt(Abs(r)),114.745865323184*i + 114.784815098961*s - 114.739987166593 ; 9.70919451909406*sqrt(Abs(i))*sqrt(Abs(r))
1757,0.8574937544203948,B0 + B1*i + B2*s ; B3*i*sqrt(Abs(r)),-2.72609895892271*i - 2.68714818229721*s + 2.73197681925828 ; 1.06392919968058*i*sqrt(Abs(r))
1758,0.8574937543287239,B0 + B1*i ; i*r*sqrt(Abs(B2 - sqrt(Abs(i)))),0.0448298100906763 - 0.0389524321057471*i ; i*r*sqrt(Abs(sqrt(Abs(i)) - 0.817255517276533))
1759,0.857493754072827,B0 + B1*s ; -i + sqrt(Abs(B2*sqrt(Abs(i)) + i)),0.0389547102315062*s + 0.00587576979923968 ; -i + sqrt(Abs(i + 0.223721193034329*sqrt(Abs(i))))
1760,0.8574937538885132,B0 + B1*s ; B2*i*r + r**2,0.0389437341479525*s + 0.00588206494140683 ; 1.40230928509693*i*r + r**2
1761,0.857493753669674,B0 + B1*s ; B2*r + B3*i*r,0.0389427450650417*s + 0.00588293044087531 ; 56.9662136136333*i*r + 0.349433690060055*r
1762,0.8574937536665246,B0 + B1*s ; Abs(B2 + i + Abs(i)**(1/4))**(1/4),0.0389492466512237*s + 0.00588372526557865 ; Abs(i + Abs(i)**(1/4) + 0.282175083421225)**(1/4)
1763,0.8574937536623256,B0 + B1*s ; Abs(B2*i + Abs(i)**(3/2))**(1/4),0.0389509180291227*s + 0.00587262643963161 ; Abs(0.105165098264456*i + Abs(i)**(3/2))**(1/4)
